"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16878.213,18113.676,9847.868,9920.076,6897.064,8729.087,3470.143,2546.434,2992.272,33051.718,3342.25,1702.844
17952.663,31907.076,15545.338,25011.11,18392.614,8332.575,2766.758,3179.797,7425.474,15749.39,3075.905,2194.356
9696.827,15389.764,60162.356,35294.092,4575.925,3640.073,14451.802,19107.745,5359.212,20054.063,4176.343,7284.481
10150.946,24908.722,35305.498,89796.045,12644.257,6401.403,4416.462,21689.506,22691.9,19490.489,5880.77,11383.191
6748.352,18146.011,4405.835,12453.839,17804.05,12108.103,1046.345,1458.706,11020.07,8819.573,3625.28,1988.102
9009.255,8205.835,3498.251,6621.221,12139.529,20720.609,946.019,1795.305,6705.977,14865.947,5932.576,1761.165
3445.828,2767.944,14400.603,4402.849,967.884,977.901,8876.27,5253.219,1279.69,14560.934,1439.05,3397.715
2312.622,3283.166,18843.329,22189.421,1454.059,1633.942,5532.566,20819.333,2945.976,7063.993,2159.992,6378.181
3079.248,7076.778,5195.151,22791.65,10554.686,6400.829,1328.754,2747.725,20826.155,8945.001,5710.026,2469.739
33173.848,15952.268,20063.048,19780.575,8700.398,15097.143,14668.316,7287.143,8722.632,168587.086,25582.866,8262.439
3386.48,3029.866,4220.941,5960.78,3439.261,6054.682,1425.961,2181.839,5907.276,25627.303,29746.004,2705.194
1701.122,2179.085,7078.436,11504.921,1964.795,1803.753,3223.766,6578.971,2458.245,8122.051,2385.407,16729.597
