"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18108.499,18074.537,10507.319,10633.002,7188.749,8155.622,3974.582,2512.97,3018.61,34485.625,3424.327,2274.658
18034.38,30886.242,15720.137,24385.464,18101.679,7224.571,3051.189,3353.955,7193.402,15393.788,3049.906,2716.875
10877.694,15308.104,57933.433,34973.97,4640.116,3574.139,14612.17,19307.315,4961.548,20188.681,4239.833,7165.745
10576.76,24496.659,35315.414,88603.696,13684.237,6124.178,4689.702,21300.753,21606.407,19986.107,5894.455,11503.494
7035.998,17744.428,4569.525,12993.682,17412.983,11364.096,1092.727,1367.456,11016.089,8675.983,3573.798,2355.523
8285.336,7452.564,3493.052,6432.226,10960.27,17721.207,885.99,1697.61,6749.574,14010.514,5829.296,1853.21
3969.559,2778.594,14919.637,4460.211,1107.372,928.681,10259.686,5743.402,1203.653,14217.563,1625.434,3494.237
2428.574,3659.341,19202.179,21232.42,1416.635,1541.9,5639.03,20529.054,3146.341,7530.686,1921.558,6593.07
3086.556,7013.018,5168.137,21504.611,11229.611,6557.727,1284.662,2915.023,17752.105,8770.762,5711.472,2669.317
34693.9,15559.262,20321.169,20139.999,8468.951,14054.071,13946.102,7621.902,8761.778,170438.096,26159.279,8874.961
3234.942,2942.103,4338.473,6012.908,3861.993,5838.265,1554.59,1857.191,5808.203,26199.118,30016.261,2936.82
1979.903,2535.289,7422.456,11745.184,2414.618,1853.347,3442.978,6563.913,2957.712,8814.586,2586.502,16129.815
