"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
47441.669,15440.968,5348.347,1702.177,803.959,1021.964,11424.254,763.247,6651.396,6690.98,4745.203,2636.715,1779.852,409.633,938.832,477.55,853.358,619.733,202.282,467.452,172.229
15395.409,76803.59,9935.771,838.945,582.484,523.56,713.729,572.292,2622.279,6278.227,18415.492,17807.709,5751.661,536.788,670.709,273.457,1267.563,729.125,302.681,306.577,334.65
5328.819,9887.789,53820.656,9656.583,889.028,510.558,634.474,539.51,559.247,846.16,1169.492,965.384,19392.925,13199.333,4147.821,465.513,640.968,888.333,540.373,429.637,207.487
1641.401,916.588,9681.599,56447.1,9378.831,970.422,3673.393,1095.629,701.068,1067.412,1215.3,710.046,2286.242,5620.592,23065.49,1333.528,655.274,699.641,560.76,2024.238,451.072
708.221,594.398,851.736,9511.96,66652.36,16572.598,3441.133,8269.32,893.24,915.083,697.393,511.307,1037.756,569.217,15303.934,8129.814,635.137,458.281,539.037,1146.538,526.094
995.398,508.81,519.792,1089.088,16321.027,53699.319,10875.848,19690.439,7717.849,814.957,452.922,444.456,744.449,351.645,803.169,861.014,364.456,325.908,163.167,430.408,297.111
11565.745,812.003,720.261,3445.61,3606.948,10940.403,44742.385,1487.207,7925.665,2366.172,1759.735,538.473,1288.17,478.356,1166.975,646.173,568.502,420.56,177.726,665.769,187.913
752.324,611.044,540.718,1106.333,8245.152,19646.913,1475.385,169229.264,17212.341,967.326,794.475,454.631,1238.922,492.691,2489.318,18320.879,631.328,562.103,400.234,1026.831,830.283
6694.535,2627.621,534.738,714.539,850.177,7883.27,7867.831,17545.512,59172.407,17127.54,2405.519,680.397,635.549,253.961,831.728,524.486,609.147,399.435,170.759,585.195,325.334
6840.686,6272.332,698.942,1086.336,916.422,825.753,2408.247,903.995,17061.894,101608.931,32194.57,1240.256,907.724,244.557,566.283,512.616,1256.61,575.744,189.555,338.661,267.205
4631.435,18175.307,1191.498,1201.094,786.206,423.524,1639.528,814.016,2338.722,32270.285,144827.489,19090.39,2541.855,352.293,763.573,535.123,7898.493,994.743,320.273,339.429,526.003
2631.512,18160.306,972.98,607.392,515.595,336.808,522.451,405.802,722.993,1307.879,19007.437,58590.78,10785.445,629.518,526.862,408.843,10661.554,1329.652,258.207,310.32,397.091
1819.249,5768.475,19527.953,2317.309,1049.973,705.753,1247.839,1117.181,577.755,854.698,2500.233,11051.355,135232.764,18736.486,1731.405,664.866,6232.249,31667.368,7411.648,924.93,643.917
364.998,536.093,13341.289,5528.619,544.014,336.037,444.009,514.439,247.935,199.466,406.526,611.441,18879.503,42623.529,12701.739,442.327,287.91,4737.058,8390.336,4051.845,321.587
819.081,676.797,4136.294,23143.127,15069.701,914.192,1328.715,2590.28,824.285,630.983,705.325,515.001,1714.777,12678.607,113116.794,14681.555,545.937,634.603,1689.842,25409.165,953.791
435.824,338.77,464.666,1319.539,7990.107,914.182,720.291,18171.208,514.932,457.563,520.091,456.701,689.969,395.925,14670.731,141037.451,464.478,456.893,666.444,9468.929,10977.477
864.839,1317.113,647.088,646.122,568.285,316.386,485.077,507.867,616.511,1201.803,8003.7,10860,6150.606,220.218,502.528,482.016,88410.53,6916.085,477.597,302.024,291.316
667.036,747.244,970.932,732.743,494.296,416.406,547.322,555.564,442.483,657.546,999.881,1352.661,31880.348,4824.26,610.023,509.577,7044.774,86348.878,28968.748,981.868,467.49
197.548,356.299,541.629,629.753,543.493,174.637,266.19,401.493,139.437,226.957,255.916,207.181,7567.365,8300.979,1741.995,612.46,454.357,29017.743,30372.133,12663.511,653.547
508.922,487.87,491.022,1911.63,1057.476,460.584,636.268,875.147,651.101,323.44,352.31,287.779,1029.914,4237.078,25577.188,9177.409,304.124,1045.27,12988.078,114551.778,13376.765
180.536,331.972,253.204,405.45,552.361,282.465,233.973,740.907,286.941,313.189,491.32,393.354,613.302,308.792,869.731,11518.734,300.629,389.093,540.468,13448.304,42420.773
