"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18402.432,17850.827,10350.9,8970.039,7086.235,9250.229,3562.654,2293.966,4020.566,31215.389,3396.695,1754.164
17826.733,26709.832,15285.656,21585.703,17800.758,7487.267,3044.148,2958.469,7548.031,15169.049,3098.569,2266.019
10255.173,15216.329,63368.582,27606.016,4926.141,3773.63,13693.991,19896.111,5704.7,18991.724,4015.583,6451.955
9406.624,21449.375,27501.323,67700.228,12269.234,6478.237,3667.519,18826.485,21111.434,17097.256,5380.197,10209.605
6989.428,17620.564,4874.995,11948.416,15968.998,11724.802,1159.718,1549.875,11020.772,7933.31,3595.587,2034.756
9250.777,7315.832,3747.807,6576.806,12070.194,21319.119,1098.448,1501.261,7321.509,15395.579,6430.835,1629.398
3632.53,2895.189,14491.464,3913.065,1075.679,979.608,8465.268,5960.746,1639.738,12927.674,1220.671,2730.207
2232.244,3141.272,19348.008,19181.732,1640.166,1564.156,5806.371,19307.723,3075.886,7110.591,1963.176,4916.68
4070.941,7656.938,5656.688,20466.477,10811.849,7115.478,1516.997,3318.273,19732.785,9589.947,6112.721,2400.14
31181.212,15125.54,19416.383,16834.246,8269.597,15695.286,12840.662,7359.215,9485.391,158483.749,23269.936,7196.041
3403.171,3154.727,4183.875,5412.048,3517.111,6472.972,1380.641,2267.698,6081.186,24005.42,25593.396,2626.719
1785.581,2167.788,6518.581,10178.705,1982.184,1532.887,2797.592,5030.778,2688.71,7161.875,2365.693,13511.861
