"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
21268.481,21577.787,12175.139,11059.016,8532.548,10073.497,4770.448,2882.92,3998.087,40198.31,3780.868,2109.287
21797.352,33866.025,16829.683,26721.104,21899.597,8460.143,3205.483,3952.532,8411.128,18295.621,3727.135,2347.535
12566.346,17199.505,69280.175,37164.161,4787.263,3915.258,15683.756,23903.526,6568.162,22141.165,4665.531,7567.344
11330.3,26662.906,36769.904,95185.333,13431.013,6850.465,4971.767,23592.063,25797.43,21388.039,5914.466,12014.313
8639.914,21131.729,4894.352,13467.936,18938.111,13373.706,1405.281,1643.957,13440.082,9621.94,3894.784,2134.545
10092.182,8500.598,4073.569,6606.605,13489.991,23185.833,924.412,1505.19,6477.841,17155.667,5944.056,1621.282
4573.451,3162.022,16199.041,4720.445,1279.201,950.511,10375.103,5657.312,1570.761,16459.112,1578.152,2661.624
2806.537,3907.193,23602.352,24357.352,1585.924,1418.36,5802.186,22877.948,3834.727,7639.815,2202.961,5464.641
3844.393,8383.56,6774.394,24804.978,13047.397,6422.717,1624.969,3628.951,24323.169,10486.716,6950.809,3176.388
40656.591,18401.348,22768.157,21126.295,9427.597,17277.323,16010.678,7923.307,10164.992,182511.671,27324.68,8074.922
3648.022,3800.167,4493.658,6014.157,3918.642,5986.799,1573.561,1903.517,6838.241,27541.128,31636.496,2543.876
1985.55,2236.242,7098.042,11864.444,2051.165,1825.42,2716.13,5917.686,3114.328,8220.465,2663.621,16422.753
