"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
103499.029,36267.097,17884.507,14177.241,8391.439,7890.679,33191.516,6431.422,22837.501,16264.102,14496.187,7354.964,8828.348,3046.684,7282.551,3843.902,5022.188,3059.223,1754.985,3843.489,1287.267
35692.042,112209.952,19498.956,7289.739,5148.359,3868.547,7327.121,3856.044,7939.568,12479.185,31818.284,29847.931,13896.294,2003.44,4246.059,2903.684,6644.17,3393.265,1820.217,2686.982,917.485
17267.908,19546.877,93997.056,28942.855,6665.223,4589.176,6765.304,4232.554,3605.684,4465.129,5301.698,4137.915,32748.549,21374.224,10103.79,3686.528,3812.675,4817.185,3485.489,3901.165,1062.772
14670.416,6798.478,30262.623,115230.589,29928.049,8793,22042.235,8275.134,6075.945,5653.082,6503.982,4139.249,9766.673,13325.649,44390.944,9570.481,3711.942,4048.63,3836.167,9409.213,2509.192
8305.157,5283.141,6975.735,29572.417,111416.427,40851.482,16391.572,26143.12,6615.67,5009.996,5015.911,3190.424,5713.705,3089.313,28012.686,23006.614,4105.131,2327.468,2118.835,5888.663,3021.063
7547.519,3687.353,4437.036,8603.001,42399.33,98796.458,27056.614,38300.665,18087.093,4092.53,3650.834,2493.182,4224.647,1438.442,6200.121,7091.986,2037.542,1728.26,1193.184,3000.926,1393.118
34110.193,7592.083,6892.386,21700.726,16923.52,26819.415,90722.465,11266.752,25123.545,9687.259,7664.078,4039.311,5849.094,3142.345,8626.011,5313.026,3240.549,2070.864,1687.681,4525.683,1459.633
6339.483,3949.588,4317.892,8529.306,25248.6,37796.711,11701.667,285762.582,25732.332,4914.346,4722.998,2698.393,5260.949,2156.298,10225.405,34995.876,3253.751,2783.909,2162.859,6483.112,3012.619
22247.837,7875.381,3819.714,6280.503,7207.746,18030.155,25212.421,26849.186,86415.114,33293.872,9256.753,3632.478,3610.677,1373.735,4674.366,4127.382,3021.794,1685.866,1063.153,3163.317,1211.911
16705.786,12370.732,4205.02,5737.16,5134.522,3911.841,9496.537,5049.576,33932.649,151001.224,60393.247,6087.452,4227.286,1474.363,3326.632,2681.951,4541.256,2501.716,1395.282,2257.154,1056.187
14868.378,32107.502,5276.342,6770.927,4837.603,3553.46,6909.604,4490.062,9721.867,60775.071,217696.802,31601.312,7270.064,1696.891,3783.856,2850.84,12775.359,3443.307,1980.794,2967.056,1203.846
7273.049,30530.58,4177.159,4024.115,3317.384,2433.65,3892.012,2594.791,3658.197,6467.162,31978.816,88081.181,15958.296,1245.195,2972.12,2036.895,23826.833,3294.621,1401.009,2083.207,842.816
9109.47,14106.7,32124.303,9834.171,5742.869,4470.922,5889.747,5049.836,3906.771,4106.531,7156.938,16051.991,197352.466,19895.327,6104.407,4080.983,12021.656,47764.157,12863.141,5287.703,1620.471
3194.259,1962.413,20591.894,12775.308,3321.825,1625.127,3096.409,2189.213,1313.727,1288.624,1674.919,1251.225,20087.103,45477.422,14911.132,2041.712,1135.463,8290.799,12752.82,7649.681,815.741
7147.547,4131.819,10603.112,44685.612,28070.613,6209.669,9230.654,10411.272,4922.38,3329.437,3991.111,2818.267,6207.174,15046.503,162484.372,28095.407,2872.261,3276.119,5011.584,49034.838,4859.046
3807.918,2900.449,3744.642,9631.656,23121,7243.967,5549.037,34602.153,3879.53,2788.051,2695.643,2138.457,4067.802,2025.877,27881.455,209003.707,2186.174,2658.434,2378.825,21689.379,18659.268
5186.312,6617.474,3810.23,3853.797,3830.186,2289.604,3161.921,3259.258,3041.196,4415.882,12616.729,23722.482,12009.029,1225.202,2700.217,2096.466,123058.49,10156.993,1945.159,2251.742,1009.746
3071.468,3504.673,4692.698,4016.772,2615.553,1743.882,2269.374,2785.621,1617.214,2396.759,3689.583,3299.886,48169.008,8154.164,3569.503,2693.089,9972.864,113743.905,35309.441,4232.029,1324.045
1868.682,1708.66,3387.082,3834.985,2125.926,1316.219,1719.514,2083.322,1198.698,1230.552,1967.532,1437.411,12469.156,13067.541,5043.56,2541.551,1942.39,36059.015,41187.935,20554.337,1521.046
3630.61,2685.477,3795.683,8973.948,5833.81,3219.171,4993.639,6207.786,3774.123,2074.24,2978.724,2031.825,5155.065,7937.287,50108.88,21316.798,2278.272,4294.295,20302.722,161125.672,21454.205
1145.943,918.118,1117.146,2429.828,2817.465,1477.901,1628.75,2716.347,924.345,985.833,1158.153,880.747,1590.687,796.775,4931.456,18998.426,905.655,1282.259,1624.543,21595.937,57560.726
