"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16330.731,16236.465,9327.356,7459.369,6365.654,9035.754,3463.423,1972.864,3379.779,31845.009,3192.809,1597.64
16519.848,27391.214,14175.767,19903.549,17706.904,6660.73,2614.365,2654.648,7394.311,12860.838,2760.448,1836.294
9540.739,14063.064,60490.76,28176.837,4442.16,3241.248,14358.915,22574.666,5280.599,18026.461,3867.293,6320.467
7639.737,20196.209,27645.099,74007.168,11848.119,5328.176,3562.838,20573.509,22909.538,14851.108,4917.832,9887.512
6299.728,17052.305,4350.225,11623.839,19170.342,12751.388,1229.525,1397.338,12042.343,8315.223,3728.645,1742.271
9252.043,6700.926,3230.471,5453.761,13133.383,21944.378,1059.98,1428.189,6846.277,17123.855,6170.391,1514.024
3509.976,2645.692,14444.102,3622.522,1161.304,1017.28,8199.313,6235.746,1521.433,13940.05,1348.981,2680.608
1925.461,2802.463,22325.204,20543.158,1375.529,1453.028,6083.714,21360.19,3354.414,7011.949,1613.176,5290.618
3286.212,7367.404,5384.804,22649.351,12477.413,6575.887,1425.305,3336.926,21378.289,8864.668,6340.003,2407.188
32073.605,12746.474,18118.114,15115.819,8023.878,16896.813,14152.955,7237.698,8729.209,169614.243,22626.057,6964.255
3080.824,2869.915,3932.33,4826.311,3569.032,6160.814,1364.507,1845.632,6359.901,23536.129,27019.389,2256.44
1556.2,1785.076,6240.064,9679.283,1694.11,1362.459,2691.368,5198.831,2500.884,7122.302,2159.713,14102.497
