"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
45480.359,13967.308,4932,1369.395,601.613,670.336,10942.483,734.406,5605.201,5886.976,4563.551,2257.921,1709.474,287.754,788.017,415.437,646.428,470.7,174.146,407.426,246.11
13783.866,71687.637,9250.809,677.804,544.173,313.757,698.272,449.888,2611.005,5986.435,17396.01,17897.962,5621.851,352.123,484.819,368.976,916.516,612.581,182.179,256.362,337.134
4844.438,9145.726,49140.487,9600.578,692.767,370.995,631.676,435.997,412.929,699.327,1235.286,742.034,18457.155,13123.649,3873.609,404.521,783.675,734.987,435.008,457.599,207.006
1367.614,701.935,9572.566,51759.533,8675.255,766.889,3661.891,888.808,448.066,933.839,1128.88,613.105,2069.613,5059.485,21194.069,1264.865,497.017,544.419,550.081,1709.736,355.962
628.549,589.904,632.773,8798.933,61145.315,14702.478,3209.791,7660.964,672.284,665.622,735.42,411.553,869.814,282.304,14803.57,7854.828,400.522,328.487,364.606,847.906,464.084
716.931,355.542,411.049,726.071,14673.537,49136.175,10312.819,17347.325,6461.59,734.048,391.65,246.447,451.651,197.72,609.739,742.575,216.909,165.021,115.583,337.395,366.693
11140.392,615.046,602.444,3598.336,3392.02,10336.313,40854.831,1232.157,7051.046,2224.364,1195.74,469.976,1040.5,272.703,954.646,548.325,409.128,298.192,186.378,492.679,267.111
737.65,474.307,457.009,916.173,7526.113,17602.851,1280.889,162075.602,17548.731,824.174,819.268,474.934,862.79,305.797,2022.005,16801.148,531.82,322.932,331.293,686.649,669.541
5454.443,2464.09,460.588,643.619,769.405,6433.524,7000.222,17655.292,56344.157,15589.334,2146.802,532.74,463.88,215.541,607.455,561.954,424.282,285.937,163.565,455.066,282.293
6125.597,6095.043,784.464,992.982,805.946,686.122,2209.939,756.346,15455.476,94168.674,30249.868,967.801,572.315,163.566,419.803,401.603,1081.195,201.961,144.204,370.218,361.231
4665.077,17475.539,1284.844,1179.079,795.918,406.064,1085.436,830.516,2204.527,30243.78,136282.696,17939.023,1984.835,444.667,516.208,356.797,7501.327,577.392,197.003,331.057,455.115
2256.436,17835.086,787.418,568.233,435.491,218.227,500.54,476.999,627.338,911.301,18187.047,53131.423,10941.803,519.511,389.695,357.08,9933.5,868.401,204.058,215.51,278.067
1716.26,5386.983,18600.352,2236.758,818.215,411.07,1170.512,825.679,456.349,581.755,1929.623,10895.263,123822.24,17849.733,1702.288,514.038,5243.618,29266.121,6364.239,625.928,647.156
279.039,348.474,12946.254,5087.156,269.225,202.23,254.129,331.382,183.748,213.679,508.861,572.75,17962.804,40902.308,12131.406,358.602,217.033,4368.281,8133.365,3616.432,271.985
870.922,541.122,3862.095,20935.278,14409.765,620.699,932.899,2120.582,683.998,415.519,425.96,326.692,1693.195,12131.242,106939.208,13188.786,235.646,445.78,1222.864,22973.745,1006.02
379.312,395.951,423.717,1261.872,7911.647,748.197,547.815,16939.662,569.188,464.826,296.646,363.595,584.451,326.981,12993.678,135020.352,333.299,394.476,415.92,8917.571,11505.938
686.817,876.791,681.898,570.372,460.904,219.763,372.256,574.246,424.533,1120.98,7359.403,10030.216,5245.975,212.333,232.689,344.648,82727.158,5771.032,246.228,216.469,254.438
442.702,606.725,679.06,500.66,311.206,196.145,318.971,385.789,218.78,253.281,534.054,846.877,29714.62,4489.729,402.193,417.426,5979.349,81992.674,28634.203,763.017,293.311
166.064,225.894,377.318,574.778,399.58,170.181,226.12,304.689,162.025,111.786,184.338,230.395,6421.665,8252.267,1364.528,439.989,280.831,28216.076,26532.394,11655.031,430.817
329.875,312.24,410.015,1745.427,790.357,346.664,579.143,695.169,512.89,338.997,352.228,204.149,654.808,3742.379,23050.946,8794.464,184.498,846.98,11594.152,108932.995,12627.353
219.912,268.741,180.245,409.706,523.541,345.143,230.583,656.111,288.871,317.995,449.329,307.945,550.025,289.951,902.192,11842.281,321.687,370.173,441.457,12691.747,42683.915
