"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
98559.605,32555.363,14052.241,11048.372,6735.398,7741.706,26638.947,5605.49,18232.758,14630.959,14399.876,6816.181,7750.549,3538.814,7123.723,3857.554,4134.836,2651.927,1553.419,3847.291,1356.09
32034.334,97680.243,14637.035,3979.656,2321.17,2288.611,4321.801,3102.406,6424.946,8850.794,24780.047,25058.587,10917.881,1316.888,2628.87,1590.522,4322.257,2109.619,1080.697,1659.507,674.872
13511.754,15000.216,67150.755,20007.758,4019.669,2993.409,4341.77,3268.83,2739.722,2581.374,3699.934,2711.162,23928.664,13964.017,7380.973,2295.868,1840.737,2765.382,2136.71,2415.471,954.76
10568.751,3817.274,20265.211,79061.919,19419.075,4676.284,12000.774,5140.745,3827.988,2664.124,3140.013,2065.485,4941.654,8868.017,32792.842,4666.635,1578.422,2166.137,2152.753,5512.096,1585.453
6420.327,2277.586,4096.78,19699.604,74937.738,23463.083,10200.945,15470.774,4293.304,2138.423,2320.264,1486.709,2554.492,1490.036,20078.053,13884.515,1584.359,1146.525,1069.376,3106.472,1791.458
7014.688,2177.331,2852.824,4887.713,23409.305,72330.744,19787.987,28993.142,15856.5,2494.299,2264.523,1372.627,2287.254,745.044,3422.65,4155.087,1034.361,867.642,764.247,1922.751,1208.674
26516.013,4493.886,4573.449,12192.849,10610.865,20526.509,63433.338,6872.029,18155.797,5444.685,4018.73,2050.197,3074.263,2366.856,4918.98,3193.848,1445.121,1135.38,734.22,2043.915,1027.793
5440.13,3048.152,3345.211,4867.885,15282.923,29707.328,6614.643,244515.702,19721.654,2893.481,3036.713,1742.154,2724.138,1399.809,6268.858,22058.144,1604.283,1653.078,1116.167,3637.266,2153.878
18003.505,6459.587,2698.492,3764.503,4642.184,15479.594,17565.106,20548.902,70396.292,27962.853,6983.555,2355.012,2803.807,1064.482,3222.594,2547.292,1718.057,1109.901,830.237,1981.909,956.905
13775.907,8706.464,2692.705,2920.854,2301.258,2535.279,5372.285,2971.982,27285.685,131177.691,48145.344,4561.206,2971.155,865.335,1953.427,1283.033,2670.558,1497.42,932.703,1463.291,795.156
13557.476,24633.727,3755.445,3211.983,2245.561,2141.321,3507.798,3201.946,7368.076,48338.921,177218.117,26112.414,5191.034,1302.355,2851.566,1446.812,9503.054,2464.279,1434.342,2062.279,1013.36
6366.957,24664.7,2705.002,2030.502,1487.958,1362.19,1737.263,1759.969,2268.437,4835.513,26293.859,79459.975,13794.682,967.935,2154.76,1097.283,18449.665,1872.85,942.327,1169.237,636.479
7106.17,11051.641,23606.891,4744.105,2380.921,2380.707,2934.158,2593.514,2919.203,2836.918,4993.502,14076.072,171900.737,14695.439,3832.968,2060.382,8968.429,35022.931,9497.24,3120.056,1298.459
3586.798,1288.844,13906.938,8522.909,1479.839,751.074,2306.731,1589.142,1050.246,761.776,1396.129,919.56,14048.577,37653.413,12894.583,1226.952,735.857,5622.65,11102.847,6914.581,790.043
6608.112,2858.158,7340.704,31839.889,19967.771,3531.486,4449.657,6430.465,3107.734,2039.664,2839.703,1874.966,3712.494,12883.756,119094.315,20671.165,1252.871,2131.015,3839.663,38297.595,3642.32
3678.093,1688.435,2303.002,4428.8,13449.403,3989.176,3092.328,22042.113,2690.962,1378.033,1442.098,1099.466,2000.833,1146.709,20584.556,150648.389,825.368,1303.414,1565.183,13973.635,12680.684
3740.642,4310.337,1957.45,1481.087,1620.393,1036.957,1461.567,1620.121,1895.391,2586.726,9427.718,18880.187,8784.897,694.012,1233.422,798.415,110426.406,5810.61,1114.803,1179.152,683.665
2481.987,2245.025,2856.332,1940.536,1229.297,969.297,1185.985,1631.65,1090.657,1388.643,2443.177,1867.142,35337.122,5741.311,2153.66,1267.657,5519.711,99019.328,28070.902,2539.385,641.253
1637.977,1185.318,2029.445,2111.105,1144.533,721.676,654.781,1208.801,826.959,998.097,1508.901,984.066,9698.319,11624.575,3858.004,1526.378,1033.197,27858.416,34676.627,18226.144,1150.766
3611.554,1580.796,2443.062,5012.892,3002.403,1930.895,2113.969,3519.121,1931.578,1354.545,1942.285,1171.117,3227.328,7124.365,39045.077,13751.371,1198.203,2584.609,17671.556,139190.247,14943.039
1208.794,784.402,994.578,1427.19,1669.406,1179.163,884.066,2193.751,790.751,775.947,1025.31,527.821,1300.646,743.757,3512.639,13199.731,578.169,682.968,1130.828,15341.678,50635.467
