"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18957.752,20197.78,10941.73,10293.898,7338.29,9064.762,4042.558,2546.415,3835.935,36076.403,3300.796,2032.239
20569.385,32032.686,16231.481,26401.267,21070.347,8015.09,3350.75,3658.58,8517.025,17098.976,3189.228,2359.792
10921.013,16155.849,62484.832,35087.861,4513.419,4051.608,14744.079,21369.792,6943.556,20214.17,4427.4,6600.079
10455.871,27095.421,34954.066,89159.038,12797.817,6667.995,4790.275,22411.774,24934.615,19819.918,5603.502,11053.006
7461.594,20251.027,4480.742,12742.379,19596.739,12591.318,1153.091,1520.621,13494.632,8480.544,3228.796,2139.052
9113.066,8057.543,3919.635,6501.032,12884.165,20918.913,1036.668,1553.208,6446.273,15973.537,5568.258,1912.881
3829.666,3670.606,14615.799,4829.651,1081.891,977.215,10219.04,6109.854,1688.813,15447.601,1739.512,3063.223
2763.432,3329.773,21080.916,22904.059,1572.769,1675.985,6269.572,21643.398,4027.346,7563.228,1971.968,6196.454
3885.202,8701.638,7035.238,24266.171,13057.854,6018.609,2014.75,4069.826,22915.869,10951.527,6265.255,2791.51
35652.957,17291.905,21385.676,19918.741,8440.944,15940.356,14814.388,7677.992,10754.149,181517.618,26016.298,7832.023
3386.674,3086.016,4282.744,5877.192,3320.449,5536.192,1700.344,1987.174,6445.725,26119.524,28123.381,2569.166
1817.314,2248.586,7025.765,11277.554,2189.665,1817.116,3253.638,6032.81,2826.761,8035.994,2513.415,16279.771
