"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
15126.592,11525.974,7883.028,6674.366,5136.957,8253.946,3609.189,1214.697,2280.894,26799.774,2135.122,1056.78
11458.781,19088.546,9742.246,14767.571,12087.497,4588.949,1533.891,1492.29,4322.266,7155.096,1267.025,966.243
6784.066,8845.83,49849.22,23954.358,2706.25,1976.391,12740.473,15653.728,2988.319,14255.182,1979.785,3584.145
5683.81,14862.577,24287.862,69335.107,9307.013,3389.129,3032.618,16759.149,15952.338,10927.401,2820.667,7082.126
4773.936,11538.044,2420.741,8985.431,13863.221,9459.684,946.969,884.964,8357.37,4799.528,1951.325,993.497
8012.854,3919.683,2143.355,3347.827,9761.879,17645.487,684.284,717.673,4012.663,10202.065,3873.441,572.825
3235.726,1367.525,13342.513,2765.751,983.764,664.192,8572.532,4917.455,889.288,11765.385,852.981,1968.977
1024.974,1246.296,15264.159,16410.942,920.148,776.075,4908.658,17872.579,1690.241,4865.412,797.512,4249.821
1977.315,3926.934,2995.242,15705.154,8454.693,4052.728,977.882,1702.455,14432.158,4951.415,4114.398,1407.869
25650.874,6439.409,13964.579,10664.14,4792.094,10418.356,11994.893,4962.295,4737.578,130018.567,16388.619,3725.154
1922.634,1208.086,1919.871,2869.55,1925.806,3870.774,939.054,670.157,4051.864,16537.009,21674.844,872.459
932.583,946.561,3532.868,7041.744,882.787,489.877,2082.571,3957.068,1462.425,3575.661,845.493,8435.255
