"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16143.662,15687.428,9259.184,8144.593,6461.363,8919.954,3493.64,2031.663,3030.939,28604.863,3163.779,1804.65
15459.757,23204.563,13905.801,19320.089,16003.369,6679.849,2724.82,2969.992,6521.719,13117.842,2786.421,2018.904
9139.28,13749.23,55431.366,26005.141,4334.39,3139.718,12504.624,17924.728,5289.454,18335.416,3687.662,6539.512
8153.112,19323.654,26100.93,65522.908,10518.695,5584.37,3143.84,17848.51,18712.776,14593.32,4949.644,9354.42
6693.258,16158.176,4218.712,10576.306,15353.449,11372.024,954.946,1397.498,10513.578,7765.461,3402.31,1878.034
9214.244,6924.662,3318.905,5618.355,11230.448,19134.94,958.267,1280.507,6202.528,15092.637,5896.269,1514.292
3464.591,2631.411,12078.021,3261.941,988.818,914.376,7057.163,4975.121,1333.385,12023.149,1160.558,2976.397
2010.123,2786.921,17879.086,17660.516,1339.874,1286.502,5026.6,20109.422,3195.711,6873.542,1506.598,5465.283
3019.594,6710.186,5131.316,18014.951,10703.791,6122.112,1273.232,2999.165,17739.915,8489.08,6248.355,2407.282
28839.557,13324.774,18387.788,15233.385,7533.343,14888.501,11955.861,6739.079,8320.623,148396.087,22516.403,7212.332
3329.351,2710.869,3478.53,4940.108,3304.171,6166.002,1243.122,1537.635,6461.5,22566.229,25900.749,2458.961
1609.086,1722.537,6281.393,9547.262,2054.529,1462.001,2975.753,5447.049,2552.439,7115.739,2328.967,13530.228
