"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
20422.871,21624.942,12030.925,11893.675,8154.257,10493.127,4533.513,2640.259,3858.931,35536.835,3570.077,2147.532
21425.195,31548.247,16925.035,26577.35,19192.394,8126.355,2995.205,3678.595,8390.09,15890.441,3511.321,2593.372
11721.518,17250.892,60207.23,36357.622,4762.298,4123.407,15252.553,20487.348,6148.913,21097.924,4406.329,7043.525
11463.058,27071.183,36861.879,85182.998,13604.071,7095.024,4765.252,22424.718,23840.141,20105.465,6518.635,11817.504
7959.757,18989.371,4801.48,12901.628,18197.777,12433.557,1231.4,1761.583,11715.302,8624.19,3839.14,2452.649
10354.599,7916.839,3923.906,7115.308,12905.071,21496.141,1078.723,1534.62,6890.051,15376.145,6332.927,1728.783
4838.882,2793.201,15514.415,5104.737,1276.643,1028.881,9420.667,5682.565,1561.517,15744.981,1686.186,3278.917
2571.683,3438.16,19905.163,22820.994,1744.852,1697.495,5750.029,21226.907,3183.214,8289.935,1928.652,6036.82
4061.113,7965.533,6406.614,23404.526,11665.339,6694.977,1539.175,3297.401,20032.261,10129.518,6402.407,3344.286
36378.71,16093.969,21019.583,19687.256,8634.052,15071.915,15170.06,8576.371,9919.41,166310.398,25853.772,8116.221
3620.454,3572.607,4284.631,6450.348,3845.084,6167.286,1908.45,1987.267,6405.51,26073.814,29989.235,3081.615
2067.4,2564.394,7139.188,12066.807,2178.641,1643.833,3183.645,6141.162,3446.803,8238.344,2532.938,16694.475
