"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
106245.615,34849.801,13887.25,13160.198,7550.846,8505.944,31408.151,6083.58,19923.845,14982.256,14433.699,6849.173,7306.18,3246.634,7481.312,3815.92,4493.482,2547.713,1610.445,4258.727,1097.298
34384.527,99198.797,12886.709,5012.543,2773.879,2774.552,4821.581,2714.697,5578.285,9297.828,24580.301,25428.812,10229.834,1236.709,2379.479,1663.696,4696.149,2490.391,1173.842,1609.35,657.368
13677.42,12869.691,67651.39,23342.958,4012.731,3174.296,5047.197,2723.655,2393.701,2450.932,3123.681,2594.798,24611.035,14599.49,7995.302,2277.747,2069.992,3343.219,2438.861,2755.54,765.744
13613.556,4914.132,23400.777,88776.576,23939.993,6697.819,16585.397,5550.852,4380.784,3646.47,4335.56,2827.532,6000.546,11044.019,35761.353,6200.261,2384.756,2565.392,2836.782,6356.285,1694.888
7692.602,2710.204,4369.057,23319.528,80665.344,27054.832,12488.378,16063.081,4626.044,2947.962,2700.681,1569.189,3210.421,1763.014,21236.98,15769.335,1981.603,1336.89,1205.121,3583.453,1735.56
8649.869,2768.173,3193.01,6626.9,27318.255,78337.779,24182.723,30916.729,16100.634,2843.375,2366.185,1522.274,2322.765,805.801,4073.593,5205.201,1221.175,1242.345,821.62,2090.05,1284.351
32480.929,5017.388,5190.359,16467.323,12257.315,24310.233,78345.846,8574.941,20318.042,6403.738,4570.745,2268.844,3235.703,1824.847,5857.652,3669.38,1825.353,1438.055,1127.866,2779.675,1085.932
5949.557,2844.345,2839.601,5643.301,15610.813,31931.555,8539.749,245693.07,20175.316,3077.533,2929.002,1709.504,2461.074,1578.888,6206.368,26036.84,1682.189,1451.947,1250.671,3267.684,2026.989
19480.181,5868.515,2591.392,4386.019,4526.69,16130.287,20171.352,20530.396,70990.201,29039.103,7324.752,2402.851,2368.857,1004.527,3468.657,2535.527,1809.333,1175.109,925.799,2315.153,829.895
15405.89,9283.393,2334.529,3700.957,2772.596,2793.015,6372.326,3026.874,28460.571,149826.43,52018.507,4234.47,2614.35,956.58,2171.101,1671.506,2705.422,1505.22,1080.108,1246.532,742.05
14366.654,24583.767,3194.062,4296.503,2602.751,2383.972,4070.876,2815.594,6970.609,52017.979,184279.434,27978.693,4677.01,1297.568,2466.148,1598.737,10537.015,2558.95,1245.611,1938.964,939.991
7043.879,25385.933,2679.722,2588.756,1390.356,1334.874,2102.026,1607.606,2332.387,4319.411,28098.617,78870.53,12670.407,873.394,1684.352,1177.97,19528.01,2211.827,836.993,1212.833,568.972
7656.698,9972.596,24526.529,6221.968,2889.629,2242.482,3237.409,2427.128,2313.651,2565.299,4936.806,12788.264,182554.835,14557.873,4250.226,2021.409,7867.816,37489.106,10062.008,3204.797,1313.091
3270.467,1131.449,14399.219,10925.508,1594.172,790.858,1804.405,1538.035,994.792,991.749,1244.781,833.719,14826.476,39750.577,13179.376,1413.037,621.796,5582.157,11811.678,6787.049,815.329
8083.893,2462.355,7707.292,35783.067,21099.515,4125.561,5788.517,6197.869,3576.282,1964.667,2554.478,1765.479,4233.762,13141.37,137872.661,23237.304,1623.107,2491.483,4393.135,44113.87,3664.434
3967.799,1652.258,2202.871,6031.059,15800.136,5430.004,3604.566,26330.256,2563.224,1652.32,1707.485,1129.3,2053.962,1353.124,23043.853,171600.831,1067.41,1466.389,1613.633,16438.337,12175.453
4528.744,4717.736,1878.391,2064.928,1748.594,1258.247,1701.223,1581.01,1716.269,2603.938,10648.261,19621.801,7852.055,731.74,1494.39,1008.677,112592.795,6075.667,1207.085,1186.402,628.854
2751.672,2433.514,3320.946,2418.848,1550.435,1159.749,1502.678,1502.427,1218.304,1712.219,2698.565,2288.31,37322.101,5773.541,2563.848,1571.502,6145.209,93667.167,30031.912,2788.222,769.937
1874.553,1194.104,2430.707,2660.44,1166.555,884.391,1314.507,1244.941,893.862,968.503,1120.123,958.119,9970.33,12033.397,4310.095,1488.822,1126.653,30359.125,35691.939,18114.635,1076.919
3940.904,1795.105,2623.43,6229.439,3516.121,2063.768,2664.367,3143.89,2421.01,1216.091,1890.969,1209.769,3150.246,6917.532,44614.117,16577.095,1185.471,2852.399,17737.23,142940.602,17203.716
1194.668,684.19,721.608,1691.565,1892.068,1371.938,1030.039,1765.435,745.758,732.642,842.267,629.118,1362.557,794.06,3661.869,12023.002,670.079,692.657,946.702,17081.807,49904.856
