"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
57841.299,18002.982,5898.824,2550.433,1247.14,1275.284,14359.983,740.242,9046.602,7275.855,4997.989,2630.805,2158.425,1218.53,1198.926,497.781,866.199,355.56,315.011,462.09,200.182
17577.88,85737.179,11290.471,1017.841,563.341,532.953,932.109,527.21,2958.38,7510.048,18920.178,19072.745,6958.255,546.731,652.458,372.056,1393.149,668.946,273.662,510.601,167.51
5553.316,11078.863,55351.605,11083.091,818.21,597.078,824.447,587.471,525.046,992.117,1148.711,843.121,19995.519,14533.638,4130.324,470.668,1100.775,824.985,588.908,604.786,140.232
2535.301,1000.867,11210.351,63112.085,13419.778,1199.718,5012.893,900.509,663.314,1177.069,1274.905,669.588,3937.187,8383.736,25164.968,1320.779,648.985,503.817,656.721,1810.438,344.126
1291.67,564.704,880.346,13653.644,68104.267,17775.244,6335.827,9137.991,876.33,714.002,872.074,629.673,1055.154,458.332,15839.842,8550.833,606.974,333.098,314.548,1020.498,441.151
1189.825,547.101,593.742,1249.49,17928.083,58363.05,12008.652,20687.241,8757.019,835.341,555.726,443.114,682.491,265.021,943.928,1030.819,345.048,236.174,198.45,472.068,233.051
14683.129,829.011,817.292,4843.932,6390.63,11909.843,51084.871,1513.167,9896.916,2985.008,1831.907,698.448,1326.901,1084.781,1274.782,594.193,568.537,278.361,214.502,712.208,214.064
787.212,589.124,604.101,881.006,9068.75,20419.511,1645.837,191788.317,15536.348,798.338,859.04,493.747,996.358,367.839,2380.647,19386.583,651.641,357.106,377.193,794.875,515.979
9018.579,2856.814,548.7,699.164,988.488,8864.486,9508.692,15570.816,61568.786,18104.88,2486,727.381,679.869,273.387,791.832,630.511,545.716,284.654,119.84,609.756,152.653
7508.857,7394.128,900.209,1057.076,767.442,791.373,2921.4,845.446,18219.799,110077.504,36513.681,1489.445,929.799,290.278,689.597,585.475,1153.37,388.961,289.884,383.447,186.567
5035.926,19055.634,1261.446,1229.227,1007.391,678.752,1917.863,880.754,2491.898,36357.931,161240.022,20996.533,2430.631,402.604,891.934,572.907,8346.588,617.596,343.124,467.827,276.115
2635.47,19340.845,880.397,688.092,702.146,439.644,738.704,493.358,768.219,1609.711,20865.167,65509.447,11603.776,449.648,653.607,321.079,12795.199,1264.68,318.475,407.742,144.062
2175.973,6862.823,20345.078,3915.045,971.304,726.61,1365.604,1025.578,636.682,1005.717,2347.656,11771.871,149617.616,17943.549,1902.924,763.463,7510.146,33977.127,6650.182,1127.715,434.681
1276.211,552.197,14438.671,8494.863,485.125,258.881,1084.186,341.876,324.931,278.209,300.061,507.26,17642.98,40388.004,15106.149,438.11,258,4880.421,9383.099,4701.131,215.519
1100.833,702.174,4223.272,24966.575,15877.616,991.63,1520.463,2539.834,790.899,623.675,775.749,694.259,1830.322,14790.078,123653.867,15848.551,486.028,648.42,1765.282,29303.445,783.364
485.566,422.333,495.503,1195.81,8644.107,1057.499,643.26,19401.625,535.012,583.183,513.021,402.242,745.168,380.152,15861.661,152378.467,411.978,344.247,512.423,10827.503,11308.616
793.652,1433.032,1020.498,645.948,658.326,319.949,546.2,619.39,500.644,1294.94,8385.914,12813.783,7632.067,270.903,447.254,443.852,96037.559,7076.185,346.18,291.875,161.887
306.994,670.175,877.845,604.83,331.417,285.074,250.84,414.251,306.247,422.864,552.667,1196.993,33545.151,4804.419,658.106,342.059,7188.984,97819.275,30466.735,903.595,259.816
380.707,226.295,579.622,696.171,372.187,191.452,234.262,384.37,182.799,203.765,336.752,263.05,6826.578,9786.508,1824.779,535.969,366.156,30489.96,32184.026,14041.032,395.945
409.343,490.597,585.004,1950.949,982.531,533.22,770.736,821.638,656.173,347.854,523.649,436.816,1018.933,4794.013,29381.794,10572.025,281.872,923.718,13748.985,127666.751,14291.535
147.771,209.581,173.366,351.084,480.286,207.734,211.116,588.407,139.868,216.222,235.703,129.242,305.569,164.92,744.753,11345.481,167.195,253.029,344.727,14399.625,42088.79
