"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
15662.643,13466.328,7703.749,5914.157,5591.07,7632.921,3695.881,1619.79,3187.321,29886.959,1729.063,1271.206
12806.535,21600.242,10435.829,14962.464,15480.699,5119.899,2026.773,1745.401,6624.751,9805.641,1650.943,1197.039
7792.761,10407.76,56256.277,22543.718,3273.996,2256.607,13798.118,18119.531,7071.159,16991.487,2373.242,4497.14
6078.455,14908.095,23017.575,65815.143,8906.321,3773.524,3269.611,17906.859,19689.078,12232.043,2966.879,6972.363
5523.215,15376.615,3185.956,8565.841,15353.916,10511.168,1418.797,1047.832,11599.48,6861.834,2247.893,1254.046
7383.994,5366.115,2271.628,3616.897,10960.405,18624.1,780.454,705.21,4957.758,12656.456,4339.333,812.411
3327.743,2259.063,13869.014,3398.778,1405.825,903.311,9291.342,4974.24,1571.585,14784.086,916.647,2213.362
1439.759,1633.501,18426.32,17881.256,1078.077,838.663,5021.977,19670.864,3585.942,4985.253,871.615,3581.914
3403.83,6531.455,6785.71,19364.895,11565.136,4978.232,1625.744,3771.844,23120.177,9834.153,5411.264,2555.548
29126.068,9242.603,17323.976,12211.055,6926.073,12767.373,14981.257,4754.37,9999.688,143656.338,18957.771,4457.734
1793.435,1832.294,2169.624,3279.098,2139.613,4112.738,966.662,912.003,5392.358,18668.053,22888.029,930.071
1195.285,1105.856,4640.378,6870.166,1210.805,685.819,2145.307,3613.829,2483.534,4597.425,981.439,9806.845
