"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18606.956,19820.322,11349.845,10848.557,7607.123,9886.032,3972.58,2521.502,3909.354,35374.001,3561.805,2186.366
19878.641,28644.763,15641.694,25076.214,19441.823,7657.77,2970.458,3466.71,7447.285,15245.632,3164.677,2342.409
11072.945,16335.522,58213.216,34099.377,4803.708,3897.07,14707.505,19388.246,6104.031,20690.893,4274.759,6712.239
10549.221,24789.029,34796.545,84874.912,13319.765,6347.51,4626.159,22474.634,24724.3,20324.065,5891.19,10805.486
7524.848,19437.839,5042.704,12570.777,16905.828,12147.599,1239.12,1658.972,12391.651,8603.64,4028.01,2385.999
9777.578,8097.161,3679.598,6155.9,12509.429,23064.098,955.52,1528.618,7020.708,16090.999,6481.19,1722.907
4230.035,2903.29,14915.749,4647.164,1246.036,927.774,9070.912,7412.597,1508.393,14220.059,1458.298,3516.292
2732.417,3574.673,19434.032,22504.928,1793.548,1607.874,7130.756,21560.587,3582.366,8482.242,2229.165,5560.443
4007.993,7584.455,5943.858,22515.308,12432.143,6874.112,1445.417,3621.352,21983.07,9460.819,6569.04,2954.468
36151.874,15468.571,20526.551,20141.171,8687.169,15672.983,14429.582,8457.984,9705.69,171760.553,25366.872,8248.628
3656.037,3120.515,4209.375,6143.267,4069.43,6316.946,1511.064,2191.234,7123.787,25939.376,30918.333,2653.984
2086.713,2238.798,6805.87,11003.542,2170.685,1739.238,3418.777,5752.121,3192.211,7938.844,2405.755,15990.516
