"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9054.685,7190.065,4266.581,2707.72,2884.831,5957.986,2199.377,810.402,1142.028,19870.507,2249.366,787.631
7160.686,15027.855,7831.227,9794.507,10265.736,3454.129,792.601,1059.951,2959.992,4941.934,1343.496,971.372
4244.24,7717.336,41759.578,15460.816,1787.972,1504.299,9873.812,15400.242,1867.146,9931.262,2630.553,4510.319
2784.606,9746.828,15249.471,55239.453,6515.181,3438.971,1619.033,15475.446,14465.316,6983.504,3585.564,7966.163
3161.393,9925.852,1934.32,6247.032,13119.532,8581.525,395.8,674.499,7219.418,4064.366,3123.12,1042.429
6087.087,3530.792,1491.379,3582.287,8653.577,16248.276,433.344,793.967,4279.914,11270.572,5315.962,997.753
2207.263,791.034,9829.105,1740.572,454.412,364.724,5932.466,4983.026,294.582,8991.195,736.406,2279.755
698.338,1055.641,15904.481,15718.959,698.784,888.367,4943.534,16998.698,1583.41,4435.045,1129.359,3974.192
1098.079,2884.235,1878.665,14252.864,7316.654,4373.188,361.413,1576.007,13901.909,3710.36,5360.174,1427.453
19613.13,4999.515,10150.909,6629.496,4108.565,11350.526,8584.341,4622.021,3697.715,120688.304,16436.385,4774.154
2291.823,1376.821,2448.669,3365.691,3139.16,5487.276,772.101,1209.235,5410.02,16617.906,22549.54,1763.081
724.31,951.574,4298.524,8239.906,1016.593,944.391,2389.802,4041.396,1332.923,4842.49,1597.089,11217.463
