"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
11048.498,9889.468,6246.24,5259.853,4744.325,6289.243,2424.419,1276.441,1519.692,23543.022,1585.165,547.877
9565.079,20807.236,9178.117,13601.828,13913.692,3751.283,1424.786,1351.508,3945.014,7225.322,1091.165,502.854
6164.955,9128.564,48740.993,21450.49,3121.962,2044.324,11627.645,16168.348,2979.932,13733.944,1817.181,2112.846
5112.673,13320.259,20483.365,59964.209,7789.304,2832.761,2390.365,16113.317,13775.383,9898.571,2120.842,5712.693
4605.651,13384.151,2955.407,7788.975,15442.813,8668.821,730.826,934.183,8444.293,5325.363,1454.576,544.053
6192.6,3801.084,1988.816,3505.996,9046.56,17579.223,504.914,822.936,3450.739,11368.634,3199.289,419.757
2544.84,1539.108,12201.607,2575.077,703.354,458.254,7902.418,5082.862,719.703,11892.66,537.183,1321.161
1187.758,1379.58,16366.38,16692.64,1090.372,742.852,4890.21,18091.683,1517.028,4128.873,733.812,3147.829
1732.365,3869.41,2693.226,13126.387,8110.239,3520.238,696.468,1621.84,13312.281,4147.031,3291.687,724.607
23773.276,7253.558,13604.203,9910.479,5514.847,11664.9,11609.345,4233.329,4927.085,136557.156,14501.861,2545.407
1645.864,1081.198,1868.613,2418.546,1592.134,3342.419,536.16,803.987,3263.138,14469.824,18978.771,461.529
637.614,660.837,2323.438,5542.124,604.769,372.323,1303.927,3304.952,729.913,2471.429,525.129,7915.916
