"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
25532.197,21847.499,13357.451,10991.345,9527.197,10520.145,4787.186,3032.887,4975.441,40008.756,2940.054,1608.62
22817.254,27153.23,15700.111,20666.925,18143.058,6918.735,2894.827,2843.876,8371.601,15529.089,2077.41,1594.916
14330.473,16471.567,59655.974,27078.877,4655.281,3029.711,13478.944,21094.065,7244.008,20416.198,2430.615,4964.303
11970.999,21796.16,26825.971,64269.892,11760.387,4989.221,3639.175,18806.115,21962.81,16934.892,3465.248,7203.549
9957.307,18470.717,4872.412,11973.361,18347.777,12411.416,1141.996,1508.981,12598.472,8773.338,2536.502,1133.585
11100.896,7392.274,3198.413,4908.298,12394.411,20510.565,1060.621,1059.111,6797.11,14701.544,4898.815,940.809
5211.9,2832.955,13319.805,3665.301,1149.758,952.198,8095.65,5189.073,1580.698,14475.774,1031.734,2172.07
3178.707,2902.756,21218.876,19021.081,1649.834,1013.708,5524.515,19600.971,4111.082,7277.816,1111.402,3850.578
5595.232,8231.654,7063.695,22291.591,12906.794,6522.269,1550.758,4138.299,22460.453,11171.268,5655.911,2026.219
41614.32,16304.036,19971.568,16795.333,8705.86,14697.952,14198.121,6992.581,11346.469,161377.779,18737.33,5380.722
3275.569,2075.604,2288.566,3371.028,2475.744,4937.157,1012.461,1212.793,5515.876,18644.648,19474.612,1088.029
1555.033,1440.987,5184.669,7495.222,1124.747,921.183,2193.183,3550.971,2076.196,5566.536,1137.065,10482.804
