"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17412.273,18308.194,10656.669,9369.266,7758.53,8977.589,3896.434,2486.355,3668.016,33168.042,3319.545,1679.091
18448.503,29606.689,16158.284,21389.549,18706.891,7742.954,2871.119,2990.176,7637.239,15301.514,2877.718,1974.69
10775.637,15603.325,60874.807,28527.976,4913.966,3646.053,14065.19,22214.667,5995.884,19787.657,4337.307,6028.309
9315.879,22004.32,28476.145,75629.265,12349.892,6078.056,3648.246,21084.969,22799.118,16599.406,5799.537,10629.491
7558.267,18569.055,4786.257,12139.037,18054.46,13298.797,1032.271,1552.994,12380.634,8395.174,3680.735,1942.561
9614.987,7572.356,3603.939,6160.216,13493.611,21658.63,848.813,1568.362,7330.35,17600.537,6238.808,1503.457
4209.437,2814.13,14032.078,4017.477,1019.861,830.144,9423.534,7285.156,1369.279,14381.367,1343.437,2771.885
2389.229,3216.585,22033.676,20998.797,1499.174,1584.276,7039.712,21133.339,3586.164,7871.987,1771.421,5054.928
3539.899,7370.483,5923.244,22484.498,12303.331,7039.332,1372.993,3560.311,21885.048,9573.017,6640.684,2599.298
33364.68,15294.741,19800.009,16583.077,8362.202,17195.808,14484.398,7943.761,9649.574,167757.878,22958.759,7224.981
3297.219,2683.017,4036.627,5908.426,3688.008,6365.612,1543.764,1928.348,6581.115,23236.032,28150.568,2335.416
1777.352,2048.742,5854.602,10364.383,1921.997,1442.561,2692.846,5292.832,2680.575,7203.69,2204.839,13002.313
