"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
114727.625,38210.17,17269.58,16064.047,10648.161,9999.402,37547.256,7725.922,23467.603,17672.107,17211.66,9311.39,10080.466,3903.904,8925.224,5381.465,5688.607,3320.308,2211.424,4982.427,1708.939
38086.809,107893.902,19321.347,8480.061,6573.014,5076.3,8850.593,4742.786,8683.947,12066.824,30405.467,30726.585,14484.526,2328.17,5014.956,3652.038,8100.069,3931.21,2055.271,3173.702,1543.936
16519.564,19257.684,81776.15,29311.956,7821.693,4831.753,7884.813,4821.584,4358.171,4602.086,5568.871,5686.833,31563.307,17689.973,10544.512,4319.976,4072.309,4839.454,4093.212,4603.671,1440.386
16817.29,8256.958,29994.553,113805.699,34865.297,10484.064,26326.824,9695.269,7118.076,6253.791,6764.355,4892.736,9935.939,11609.839,44245.132,11085.561,4114.205,4660.877,4089.767,9795.24,3187.324
10670.737,6787.753,8063.067,34656.954,112549.067,42477.576,19932.474,26891.217,8129.195,5718.262,5103.648,3589.243,6788.591,3446.951,31015.542,24884.098,4027.528,2871.57,2641.768,7088.476,3785.052
9585.23,4495.976,4851.009,10396.581,43217.144,94475.71,32078.262,37807.236,20652.53,5141.627,4115.058,2548.773,4904.606,1728.741,7410.779,9046.211,2528.733,2137.718,1570.384,3845.738,1936.226
38388.091,9022.543,7755.1,26512.827,20137.666,31496.44,98245.747,14284.842,30627.257,11135.577,7942.843,4241.243,6596.267,3658.59,10075.923,7008.798,4025.816,2480.036,1855.106,5597.667,2152.932
7392.81,4833.364,4944.703,9440.45,27249.972,39034.028,14622.146,299396.204,27319.545,5773.667,5063.249,2850.219,5558.666,2555.119,11251.648,35593.194,3313.634,3038.935,2422.679,7350.002,3760.731
23512.297,8598.343,4309.909,7584.383,8436.453,20154.389,30723.76,27804.382,91945.639,34471.33,10313.776,4114.356,4358.528,1763.43,6058.476,5555.694,3544.509,2059.154,1570.347,4055.85,1553.761
18192.319,12009.169,4693.558,6507.85,6024.528,5049.335,10967.025,5841.268,34343.467,151001.33,60950.105,6483.417,4692.8,1489.681,3406.87,3228.697,4814.771,2535.449,1351.098,2665.364,1449.716
17499.585,30645.461,5695.704,6830.448,5433.871,4119.733,7784.221,4990.187,10719.556,60793.807,202847.662,34637.284,6633.664,1775.952,4324.245,3556.358,13861.397,3468.77,2122.5,3349.703,1742.604
9321.48,31160.417,5371.832,4881.728,3546.096,2658.196,4087.944,2932.289,4200.699,6741.064,35120.966,85749.033,14879.05,1187.718,3015.407,2246.877,23998.995,3419.251,1341.354,2310.198,1121.467
10148.708,14802.316,31447.218,10158.905,6768.007,4574.901,6823.146,5558.268,4479.245,4221.731,6788.784,15034.21,189057.344,18590,7304.057,4406.992,11050.303,44800.769,13231.318,5489.712,2227.218
3807.033,2045.34,16958.468,11538.147,3432.811,1664.39,3571.49,2502.681,1690.855,1256.412,1885.911,1237.497,17796.281,44600.423,14058.754,2312.855,1182.594,7574.857,13822.477,8182.84,1064.896
8972.68,5079.811,10805.158,44156.486,30340.913,7260.246,10837.711,10922.607,6255.45,3436.921,4628.953,3102.692,7016.633,13890.181,158852.14,31807.297,3408.057,3899.465,5521.211,53260.657,5824.527
5443.66,3599.88,4597.649,10916.89,24438.273,9137.019,7339.626,35960.534,5208.92,3178.272,3485.666,2142.478,4344.998,2375.825,31516.174,199507.916,2871.116,3153.356,3002.81,22505.242,18195.818
5767.592,8082.801,4158.308,4093.367,3978.841,2457.011,3833.791,3255.558,3528.207,4565.79,13663.984,24678.805,10863.995,1286.256,3346.675,2532.647,124621.741,8861.227,2199.387,2543.831,1306.125
3654.936,4028.73,4771.475,4644.347,3140.955,2077.875,2631.845,3021.444,1974.422,2466.705,3474.335,3327.674,44893.797,7425.774,3931.779,3179.684,8544.744,108388.773,34309.298,4565.404,1421.268
2286.51,1842.071,3650.377,4214.381,2729.596,1444.539,2052.8,2347.073,1556.938,1625.532,1988.222,1263.068,13657.377,14034.327,5079.301,3066.545,2245.537,35033.774,41990.773,21555.782,1697.363
4865.314,3260.46,4602.758,9539.96,6933.182,3933.775,5805.943,6991.563,4362.949,2389.457,3231.076,2251.572,5185.163,8384.777,54276.281,21647.163,2540.428,4688.118,21355.642,157748.943,21068.711
1489.878,1397.034,1441.689,3160.622,3630.145,1888.128,2179.676,3590.539,1429.628,1302.971,1589.875,1133.018,1854.691,969.884,5752.82,18236.939,1264.011,1285.655,1639.291,21140.406,62769.145
