"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16599.364,19058.657,9809.653,8436.917,6674.925,7695.423,3284.652,1984.079,3964.807,32171.77,2873.676,1573.171
19051.047,31990.645,15678.688,21731.177,20464.445,7704.967,3071.084,3464.735,7803.912,16345.992,2671.752,2147.823
9614.945,15426.909,56468.744,28113.569,4032.678,3075.007,13912.59,20193.726,6452.413,18390.363,3241.476,5816.956
8517.415,22311.935,27720.667,78034.529,10769.12,4794.285,3442.347,20543.864,23346.273,15198.806,4665.857,11380.63
6743.695,19820.758,3849.03,10591.244,17269.695,11693.307,1008.536,1566.867,11662.245,7954.736,2922.652,2025.129
8183.283,7634.396,3050.996,4865.843,11539.557,19049.033,749.456,1292.1,6052.516,14480.551,4460.072,1440.879
3513.544,3037.015,13708.645,3378.114,986.577,854.451,9730.329,5380.88,1673.422,14365.095,1121.448,2509.764
2053.007,3240.692,19598.171,20822.569,1556.166,1274.792,5624.336,21364.38,3933.657,6735.933,1522.001,5765.576
3728.213,7864.103,6552.047,22377.762,11822.826,6093.92,1613.545,3929.655,24644.995,10757.17,5852.8,3409.174
32044.477,15774.662,19081.241,15517.13,8103.501,14308.264,14171.493,6903.863,10445.641,163749.124,20450.663,6871.939
2838.949,2741.259,3068.502,4570.303,2980.665,4455.724,1105.207,1359.155,6159.888,20472.741,23733.718,2088.533
1617.681,2155.013,5677.669,11359.4,1868.597,1459.263,2523.928,5592.067,3340.519,6758.644,1936.313,14646.415
