"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9851.55,7952.629,4618.919,3605.035,3436.629,6020.555,2138.086,824.545,1257.684,21270.467,2074.451,921.079
7729.474,16478.625,8092.805,11807.725,11202.17,3902.758,895.361,969.44,3450.542,5372.03,1727.029,1132.432
4512.195,7971.196,43568.289,16692.426,2129.573,1633.457,10368.957,16715.977,2107.993,10256.206,2416.6,4601.202
3373.998,11857.927,16974.459,57614.827,7642.797,3660.142,1801.571,16440.944,15728.582,7887.122,3792.345,7373.619
3628.353,11019.885,2154.579,7574.926,15368.363,9123.524,373.593,826.971,7651.096,4445.567,3099.743,975.841
5944.472,4020.538,1705.035,3572.26,9152.182,18905.139,500.339,801.05,4520.159,12382.172,5582.574,1076.911
2109.09,775.672,10536.991,1892.152,371.505,605.309,7195.414,5870.911,503.457,8571.918,921.273,1879.818
874.726,997.38,17027.089,16463.6,893.886,744.634,5910,18030.68,1658.095,4309.981,1434.011,3942.032
1276.008,3275.145,2124.033,15574.322,7950.555,4525.202,451.822,1828.64,14275.351,4012.61,5528.936,1377.489
21409.532,5608.46,10536.639,7986.187,4442.002,12112.559,8338.577,4335.29,3918.595,122565.723,18463.722,4807.207
2137.984,1685.529,2405.551,4038.68,3135.641,5727.7,1007.104,1368.166,5425.31,18960.361,25894.092,1705.571
1070.058,1121.107,4667.724,7487.928,945.35,1002.336,1857.182,3976.819,1481.009,5002.598,1568.816,10928.828
