"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
11082.213,7589.288,5346.524,3725.106,3515.058,5747.108,2215.414,960.3,2060.723,19688.947,1380.081,724.313
7657.508,12076.32,6668.66,9481.799,9571.531,3562.629,970.01,787.839,4759.632,5682.583,1067.572,796.056
5318.578,6616.85,37510.898,16838.889,1895.23,1460.739,8440.91,12399.693,4241.384,9815.932,1320.513,3415.246
3819.38,9763.784,16179.261,45641.497,6724.366,2950.832,2150.514,12549.818,13844.113,7520.818,2224.75,5296.02
3804.654,9743.079,1976.367,6694.248,11656.659,6996.09,550.022,624.781,8593.884,3722.074,1871.25,711.264
5892.677,3598.05,1482.341,2948.606,7401.281,13716.53,408.162,404.728,4394.116,8348.321,3163.084,545.914
2381.847,1059.504,8344.236,2223.509,584.669,363.863,5726.765,3503.245,1101.378,8964.546,655.969,1865.808
1018.355,823.988,12335.647,12596.273,636.953,405.953,3857.684,14606.056,2361.317,3480.332,571.509,3146.341
2326.181,4751.956,4282.366,13538.577,8488.788,4110.837,1092.914,2369.968,16281.798,6012.398,3585.366,1492.712
19458.95,5895.372,9888.333,7611.224,3802.44,8471.728,8870.291,3359.412,6382.498,102451.56,12286.726,3076.252
1390.308,1008.871,1323.09,2208.333,1866.29,2942.952,733.575,611.041,3720.263,12613.76,17568.879,748.843
585.364,731.522,3333.401,5371.024,569.77,542.089,1901.381,3187.892,1519.028,3103.788,707.317,9069.405
