"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
106182.384,36473.02,16811.032,16336.997,10008.71,8707.343,34180.889,7393.845,22105.003,15863.394,16076.827,8840.122,9502.79,2734.066,8066.077,4847.045,5594.508,3428.055,2256.662,5160.863,1753.415
36249.287,99457.266,18778.021,8066.492,6259.513,4257.013,8400.08,4656.562,8547.053,12059.627,28605.376,27843.388,13298.051,1985.64,4477.427,3868.973,7757.538,3843.431,2065.995,2959.801,1585.943
16868.697,18665.093,79327.391,27863.003,7910.413,4821.256,7046.072,4575.027,3950.65,4617.428,5738.804,4717.529,30551.728,15792.372,9615.428,4444.427,3857.277,5028.989,3862.102,4405.033,1421.032
16442.733,7442.49,29206.87,107303.428,32394.852,9397.708,24956.321,8557.937,7234.545,5886.905,6321.518,4267.069,10390.903,11700.613,40363.114,9876.061,3775.382,4271.316,4250.759,9499.272,3093.646
9935.491,6351.885,8039.166,32454.724,102477.04,39918.92,18714.006,25413.056,7759.763,5833.328,5146.136,3521.798,6654.077,3497.138,27403.662,23578.961,3838.386,2875.19,2551.531,6643.944,4274.896
9268.203,4353.073,4608.673,9572.825,40187.949,83430.873,30268.584,35150.769,16276.526,4390.641,3627.591,2578.04,4484.542,1580.665,6743.563,8263.156,2169.227,2115.084,1442.466,3684.671,1487.595
35223.889,8460.559,7043.898,24986.778,18543.696,29725.865,89096.355,13240.739,28818.223,10888.965,7344.508,4007.957,5672.942,2605.838,8768.771,6654.734,3741.569,2695.334,1808.98,5093.15,1872.545
7241.763,4739.096,4545.882,8961.58,25573.029,35954.17,13323.981,263783.186,24636.304,5159.577,5093.878,2692.628,5053.65,2304.401,9902.048,33991.595,3312.577,2549.473,2043.518,6989.821,3633.843
22056.749,8614.427,3994.593,7475.249,7939.051,16241.628,28239.128,25567.166,85715.068,31852.834,9906.13,3847.689,4170.93,1587.318,5828.309,5236.207,3287.986,1950.486,1539.678,3995.856,1354.203
16062.386,11952.179,4723.425,5915.626,5855.005,4746.681,10861.604,5560.169,32043.431,138920.144,58358.211,6591.659,4210.734,1376.206,3395.064,3046.375,4527.527,2623.955,1576.523,2656.318,1306.539
16076.784,29893.921,5996.957,6316.527,5409.403,3534.233,7207.068,5195.952,10542.761,57360.715,188195.328,32478.502,6383.14,1987.226,4127.9,3293.69,12342.496,3745.131,1924.846,3203.336,1637.278
8548.627,27697.795,4781.29,4236.075,3487.065,2382.75,3992.551,2662.488,3891.949,6901.791,32623.488,78099.476,14176.678,1255.177,3263.232,2125.845,23168.81,3370.883,1299.248,2296.809,1210.734
9409.528,14142.645,29820.227,10598.081,6657.103,4341.811,5699.28,5060.126,4532.875,3945.222,6297.352,14171.513,175524.019,16334.157,6755.9,4319.54,10762.118,44316.051,11998.05,5746.593,2085.601
2762.235,1731.291,15673.679,11594.785,3428.882,1477.385,2778.801,2430.097,1629.196,1134.515,1784.939,1337.197,16683.643,41424.558,13206.515,2113.443,1068.653,6942.567,13642.249,8159.235,893.906
8251.917,4736.953,9978.473,39933.95,27688.817,6680.626,9357.105,10074.625,5841.835,3276.639,4090.578,3095.809,6436.868,13444.636,137563.074,29542.395,3082.46,3699.833,5247.362,48004.133,5848.93
4792.725,3834.638,4831.783,9715.436,23732.97,8095.229,6975.839,34051.832,4912.234,3085.842,3305.035,2281.307,4229.731,2124.743,29654.208,182924.853,2500.892,3107.272,3193.924,21772.723,17994.262
5311.884,8130.997,4092.737,3690.993,4013.345,2240.891,3480.623,3017.07,3190.991,4392.75,12823.483,22376.798,10627.479,981.589,2641.655,2513.024,109145.148,9284.415,2247.567,2544.063,1259.521
3398.328,3917.765,5138.594,4216.616,3168.145,2261.685,2679.738,2821.884,2182.961,2428.581,3675.88,3243.059,44736.968,6798.101,3818.918,3203.816,8873.76,109472.829,33461.423,4320.645,1489.862
2232.744,2005.879,3806.582,4136.595,2631.892,1451.035,2014.789,2119.533,1505.102,1562.615,1985.308,1296.868,12077.459,13737.835,5165.804,3038.714,2179.718,34435.48,39341.938,21409.539,1761.974
4782.14,2980.375,4344.546,9214.363,6776.449,3843.278,5391.987,6661.076,4209.322,2477.343,3117.334,2092.588,5573.986,8064.011,48702.503,21020.289,2667.5,4587.177,20166.143,144938.404,19703.922
1628.4,1624.887,1495.341,2664.883,3835.756,1583.744,2038.163,3340.63,1207.445,1352.488,1453.273,1084.343,1837.158,930.259,5844.156,17983.135,1163.552,1476.049,1821.603,19833.123,61367.468
