"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17972.53,19257.019,10935.775,10371.241,7690.629,8428.457,4144.271,2678.037,3645.953,36052.281,3622.021,1937.394
19246.283,30068.333,15963.904,24266.215,20256.937,8169.534,3137.056,3574.744,8325.725,16775.8,3262.647,2563.335
11233.573,16278.619,62213.846,34372.257,4743.007,4003.657,14253.547,21359.346,6218.319,21166.762,4590.531,6506.076
10705.18,24223.695,35019.09,82501.591,12383.378,6302.793,4490.405,21740.31,21658.334,19843.952,6242.698,10631.142
7624.932,19916.391,4671.666,12466.962,17698.005,11880.731,1026.921,1707.742,11464.652,8920.66,3550.195,1817.91
8630.778,8197.455,4099.981,6301.702,11772.011,21618.795,1163.056,1418.666,5839.676,16359.354,5633.109,1699.76
4430.124,3114.808,14655.17,4481.47,916.519,1051.806,9847.121,5742.961,1695.852,15324.939,1475.558,2540.233
2554.806,3281.315,21254.417,22104.307,1708.586,1737.001,6026.907,19971.225,3193.806,7660.351,1816.955,5408.641
3601.859,7828.141,6168.593,22031.112,11420.782,5840.853,1743.968,3374.131,20880.874,9243.235,6731.991,3328.127
36406.768,17168.508,21660.015,19624.55,8757.974,16608.797,15121.682,7576.61,9938.838,171180.306,24844.197,7700.021
3554.314,3329.731,4532.187,6190.068,3746.914,5658.755,1464,1984.654,6539.177,25317.76,30104.166,2540.514
1850.775,2448.306,6303.782,10643.169,1979.116,1632.602,2789.255,5609.824,3362.648,7626.37,2489.727,15951.833
