"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17926.158,19471.516,11029.602,10621.718,7187.754,8997.142,3929.123,2752.804,3107.857,34406.247,3334.264,1801.787
19761.536,31515.516,17046.411,24971.437,19694.653,8361.046,3047.79,3749.205,8039.826,17089.584,3339.799,2194.563
11171.072,16896.874,61731.718,35185.099,4785.307,3790.657,14526.995,20998.508,5477.076,20563.104,4583.923,6364.627
10821.04,25327.722,35193.524,91525.726,12604.048,6416.214,4808.602,22891.4,22405.922,20461.251,5951.552,13873.661
7000.732,19886.756,4581.599,12467.437,18248.236,12485.094,1103.386,1670.264,11201.428,8994.875,3763.906,2130.927
9305.693,8446.496,3745.836,5960.536,12188.644,22002.532,962.299,1637.8,6583.24,15822.581,5647.102,1867.178
4001.503,2966.86,14397.667,4872.628,1025.082,902.686,9014.347,5691.553,1286.911,15303.788,1673.408,2519.115
2729.03,3674.949,21169.428,23567.326,1600.047,1478.979,6210.191,21907.819,2819.976,7895.758,2199.473,6155.51
3392.848,7539.01,4987.366,22313.044,11223.307,6360.541,1238.637,2957.679,20586.725,9049.205,6281.847,3255.99
33865.417,17096.148,20669.589,20918.498,9031.42,15759.474,15413.306,7896.129,8807.51,169350.934,25277.659,8015.956
3371.419,3352.37,4346.089,6329.554,3796.949,5865.438,1795.201,2217.397,6313.816,25243.562,29328.787,2467.293
1634.248,2210.819,6597.548,13294.49,2198.946,1682.887,2381.38,6013.643,3205.272,7904.151,2527.599,17898.087
