"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
128856.429,44717.409,20098.706,20439.239,12399.865,11704.412,43818.936,9188.008,27960.868,21974.392,18740.288,10032.24,11148.606,3778.807,10266.492,6292.867,7420.845,3994.45,2770.43,6114.49,2047.302
44350.261,121935.068,22212.393,9446.025,7377.286,4904.676,10308.105,4742.083,10714.316,13187.546,33911.524,32169.161,14536.133,2612.365,4723.844,4356.582,8359.216,4422.557,1967,3292.998,1477.666
20203.964,22946.224,90287.044,33268.278,8790.814,5573.398,8648.995,5236.105,4729.687,5138.997,5786.213,4782.962,33000.555,19575.365,11409.657,4694.085,3870.677,5488.317,3920.669,4885.995,1550.834
20893.486,9841.971,34363.515,125555.841,41356.116,12336.918,30027.953,11065.536,8728.593,6859.868,7756.184,5528.928,12337.002,16126.297,50067.463,11726.727,4379.598,4773.228,5285.285,11398.519,3238.148
13372.171,7273.232,8644.008,41798.245,126068.131,48264.102,21833.703,30837.324,9443.604,6624.297,5652.553,3842.363,7107.19,3439.369,32630.087,27367.805,4279.382,3145.935,2770.095,7958.702,4436.007
11582.636,4910.626,5419.508,12458.487,49185.304,106971.518,36539.803,46125.145,21361.58,5142.1,4150.924,2898.536,4348.712,2095.365,7383.202,9686.945,2594.531,2132.716,1529.638,4302.586,2184.525
45838.07,9691.634,8452.565,29919.63,21948.209,35786.197,116464.143,15606.227,35375.777,11269.942,9299.558,4856.394,6897.571,3028.191,10569.549,7757.097,4131.95,2925.394,1932.522,6804.562,2269.169
9691.66,5163.017,5381.112,11238.938,30591.792,47142.521,16384.783,334526.797,30708.686,6485.12,5596.303,3335.169,5547.362,2762.246,11975.759,38864.38,3554.857,3136.268,2635.427,7811.92,4216.378
28572.37,10324.606,5021.715,9118.91,9846.044,20934.259,37176.811,31469.859,105453.69,38847.755,11633.239,4217.419,4938.764,2142.324,6681.745,5980.945,4035.037,2034.317,1688.169,5728.272,1837.435
22693.438,13729.995,5366.169,7191.283,6731.235,5054.443,11585.643,6470.648,39581.903,174448.084,65756.335,7391.663,5032.674,1622.56,3647.09,3480.275,5576.303,3053.151,1869.053,2804.555,1504.887
19434.553,34467.768,6245.247,8019.978,6212.752,3951.622,8756.518,5589.524,12321.446,67036.031,212934.723,35245.015,7592.434,2218.833,4680.302,3537.456,12968.617,4089.699,2099.403,3710.043,1850.548
10621.713,32385.874,4946.26,5295.832,3895.331,2841.365,4864.816,3063.486,4428.058,7974.295,35447.337,94895.665,15628.858,1503.846,3280.765,2332.13,27229.45,3800.075,1723.405,2381.214,1140.171
11482.864,14775.968,33237.954,12639.365,7325.333,4438.413,7158.264,5522.291,4915.554,4788.322,7558.172,15703.956,210348.726,24434.449,7469.704,4876.042,12122.044,46988.206,12817.609,6194.971,2188.142
3813.506,2483.092,19461.437,15945.83,3529.123,1914.607,3208.543,2787.828,2187.983,1442.564,2147.376,1545.302,24781.577,51380.879,15991.559,2689.291,1623.053,7515.913,15129.406,9044.231,1130.764
11268.895,4708.615,11602.431,50531.147,32742.795,7240.892,11480.854,12258.593,7172.849,3531.869,4980.923,3099.121,7637.688,16103.179,161276.026,32783.699,3009.364,4065.202,6320.018,51714.617,5382.348
6586.657,4231.123,4740.141,11600.332,28012.606,9720.322,7783.405,38515.377,5453.568,3390.518,3691.914,2621.65,4673.743,2678.16,33257.424,205415.802,2688.235,3218.454,3170.349,22217.977,18319.631
7215.397,8745.104,4001.267,4434.04,4266.75,2610.232,3947.929,3617.061,3998.689,5272.407,13183.664,27184.726,12127.525,1503.048,2863.507,2597.63,130764.922,8493.675,1986.174,2634.466,1200.435
4286.037,4431.366,5278.119,5146.852,3383.355,2234.676,3200.454,3003.424,2022.848,2791.606,4063.725,3564.126,46875.692,7418.561,3925.575,3324.469,8439.189,113778.165,30790.412,4810.636,1506.636
2889.556,1976.401,3673.84,5167.643,2954.844,1555.403,2040.93,2388.772,1792.343,1589.236,2138.572,1639.908,12466.195,14291.734,6104.741,3106.326,2149.081,31209.09,42070.758,22311.595,1891.482
6139.141,3293.637,4704.123,11423.396,7572.965,4514.834,7022.691,7692.99,6375.078,2582.402,3785.54,2361.644,6306.491,9249.561,52443.471,22170.684,2737.612,5149.734,21757.132,163588.38,20979.528
1952.244,1320.006,1466.35,3085.28,4314.873,1819.502,2243.866,3976.794,1502.654,1342.385,1627.88,1084.742,1928.98,1151.481,5450.855,18446.308,1146.817,1272.091,1890.091,21122.567,60186.325
