"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
15143.264,14552.701,8529.843,7737.268,6499.566,7983.2,3157.943,1824.522,2805.194,28212.243,2904.918,1638.608
14603.141,21991.555,12471.276,18940.362,15661.807,6863.963,2284.538,2349.845,6210.401,11963.682,2650.449,2039.907
8596.114,12218.533,49048.592,25488.039,3859.368,3099.023,12850.851,16161.673,4553.8,16018.023,3295.444,6157.939
7873.642,18379.417,26084.664,64091.46,10224.485,5171.062,3085.409,17780.076,17967.994,13810.823,4796.48,9772.629
6497.423,15984.401,3632.206,10002.143,15479.341,10906.552,908.045,1482.988,9561.019,6795.767,3342.865,1807.835
7919.778,6911.92,3212.007,5417.574,11327.531,17888.864,936.781,1370.503,5550.519,12960.519,5341.773,1612.25
3285.584,2191.954,12966.48,3211.074,914.117,803.758,9130.632,5384.095,857.576,12691.592,1161.801,2641.505
2055.6,2508.69,15907.357,18012.673,1329.715,1397.541,5858.42,17646.458,2366.455,5883.102,1450.369,5348.94
2841.641,6314.275,4798.664,17352.277,9475.77,5551.613,844.777,2329.026,18370.667,8283.787,5350.614,2784.129
27859.005,11642.071,15741.628,14355.799,6737.501,13075.997,12662.205,5876.228,8186.247,140413.046,20843.989,6965.79
2933.785,2778.768,3289.706,4737.798,3152.742,5524.507,1225.45,1482.656,5553.307,21071.821,25229.528,2231.495
1650.4,1980.906,6046.117,9711.783,1732.52,1528.813,2767.601,5187.302,2759.672,7200.177,2196.55,13869.739
