"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17268.703,18235.034,10782.3,9267.241,6516.114,8150.263,3845.822,2416.227,3397.847,34163.492,3111.786,1614.618
18413.489,30559.834,15881.166,21672.981,19448.449,7369.821,2737.006,3557.47,7691.648,16563.678,3042.05,2211.131
10669.496,15476.425,55400.343,31070.522,4858.562,3331.791,13891.751,20690.708,5190.362,20223.036,3983.328,6519.099
9208.416,22126.437,30872.402,76216.633,11438.602,5523.073,4107.174,19653.37,21493.939,18224.274,5857.316,12487.266
6600.89,18909.099,4677.191,11808.78,16788.789,11553.7,1192.726,1589.526,11363.425,9046.477,3764.711,2187.176
8014.48,7396.682,3480.884,5756.288,12122.196,20253.696,1025.31,1495.286,5765.257,15493.929,5450.648,1715.194
3968.064,2872.837,14051.863,4551.864,1029.976,1042.115,9184.3,5339.345,1296.306,14439.46,1336.063,2527.347
2381.638,3669.15,19994.262,20414.32,1571.744,1391.141,5505.127,19641.546,2863.16,7275.244,1957.179,5616.271
3528.036,7513.296,5344.879,20649.534,11542.817,5659.57,1110.482,2856.485,22129.433,9854.717,6059.183,2547.365
34837.96,17225.548,19853.089,18042.069,8445.703,15800.114,14674.44,7362.745,9729.296,164095.468,24205.42,8034.832
2897.821,3122.308,4032.088,5826.381,3558.673,5682.192,1361.846,2174.506,6489.78,24211.284,29404.615,2538.121
1654.73,2159.319,6423.814,11869.328,2347.447,1688.735,2617.42,5803.252,2818.98,8046.406,2322.819,16952.003
