"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9752.222,7187.231,4455.609,3028.772,3305.963,6515.898,1809.154,681.844,986.119,20651.936,2141.484,725.292
7297.287,17168.227,8511.246,10385.812,11106.656,3745.128,794.74,989.668,3340.508,5384.528,1512.736,904.543
4500.42,8222.338,44881.828,16935.434,1683.95,1558.693,10454.643,15796.476,1702.664,10364.377,2655.492,4243.176
3075.991,10609.914,16793.473,60821.274,6933.625,3474.573,1655.256,16410.357,15320.67,7671.343,3773.134,8941.298
3367.212,10974.238,1712.676,6938.562,17301.26,9143.95,398.276,801.961,8934.389,4118.719,3216.527,1133.896
6548.681,3719.341,1562.776,3533.029,9236.486,17972.441,576.602,875.586,4474.554,12174.858,5692.531,1135.079
1859.889,781.548,10410.218,1785.718,381.628,448.771,5995.595,5879.117,433.078,9806.497,725.373,2113.446
741.171,910.575,15718.18,16626.202,766.445,892.399,5754.785,17645.946,1686.271,5101.418,1219.23,4013.597
1105.405,3627.776,1733.132,15079.972,8869.467,4250.527,380.379,1589.872,14900.755,3591.017,5301.908,1290.791
20338.179,5424.401,10571.171,7431.659,4224.815,11987.154,9471.695,5196.299,3748.921,124902.417,17428.873,4848.804
2074.73,1473.276,2742.304,3750.744,3051.39,5639.068,868.363,1342.244,5245.137,18034.033,23391.425,1860.678
723.111,973.665,4155.279,8907.98,1044.559,1031.481,2113.776,4352.22,1422.914,4785.185,1640.016,10943.198
