"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
15618.077,15078.272,9326.392,7961.451,6187.396,8329.172,3779.286,1886.449,3268.174,28028.966,3090.263,1721.545
15404.572,21610.592,12242.992,17469.516,15061.473,6451.174,2432.622,2281.724,6294.114,11942.176,2793.883,2204.666
9092.256,12689.365,47605.431,24855.373,4133.638,3086.836,13253.676,15817.107,4540.711,16858.941,3230.699,6055.874
7953.35,17545.157,24690.137,61636.479,10305.522,5168.843,3651.988,16873.453,18133.698,13895.746,4489.606,8954.901
6002.648,14869.147,4172.65,10290.682,14859.16,10407.887,1058.749,1286.855,10314.581,7225.911,3601.739,2001.631
8438.205,6288.624,3117.807,5484.024,10660.701,17253.266,930.552,1048.21,5832.163,13125.727,5173.602,1383.04
3674.076,2490.116,12794.188,3546.325,997.535,1027.495,8102.284,5451.086,1245.331,12698.254,1051.203,2531.085
1979.275,2284.508,15476.583,17346.636,1392.596,1177.674,5533.985,16270.142,2591.257,6363.345,1664.956,4827.968
3367.138,6095.702,4459.788,17722.657,10375.175,5592.439,1068.679,2848.517,18523.998,7815.021,5899.529,2392.766
28423.398,11841.069,17257.497,14169.089,6971.824,13285.599,12600.937,6934.022,7726.549,142123.36,21176.413,6928.009
3242.049,2830.594,3138.018,4687.968,3553.824,5237.676,1160.981,1592.59,5879.16,21604.737,26510.48,2252.576
1521.495,2046.471,6058.36,9039.725,2018.92,1415.271,2562.771,4739.785,2655.368,7265.514,2010.208,13713.671
