"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
19018.367,21697.907,11215.725,9977.777,8282.897,9819.544,4557.62,2550.927,3605.46,35911.254,3022.736,1606.016
21283.26,34878.707,17456.348,25332.276,21858.04,8566.305,3404.306,3581.133,8589.66,17920.45,3129.42,2234.211
11137.508,17157.644,61872.6,32010.639,4472.39,3414.83,15612.058,21828.033,6698.042,21469.879,3800.443,6570.62
9863.894,25225.549,31747.36,78219.722,11023.136,5442.962,4405.807,21514.187,22454.02,17607.286,4847.138,10681.713
8008.042,21698.159,4480.448,11313.242,18610.645,12618.338,1174.169,1499.577,11606.596,9376.931,3122.231,2072.854
9702.862,8393.077,3335.311,5503.889,12679,22211.404,979.248,1404.525,5541.108,16399.621,5221.745,1552.588
4398.533,3421.302,15435.046,4449.452,1125.018,916.845,10200.197,5756.595,1829.022,16065.362,1393.289,2620.815
2399.991,3599.105,21308.129,21625.151,1402.545,1376.621,6245.071,22561.883,4006.405,7548.379,1898,5182.597
3701.47,8261.354,6575.666,22155.674,11492.585,5676.924,2033.66,3782.727,24474.614,10552.238,5807.664,3027.122
36698.79,17963.282,21402.29,17719.942,9018.63,16269.49,15870.616,7517.314,10449.123,183910.365,22019.136,7472.045
3172.07,3165.62,3911.029,4893.708,3204.868,5114.627,1492.494,1843.022,5931.935,22019.012,24787.007,2293.774
1584.084,2102.885,6626.663,10819.455,2019.373,1416.67,2564.676,5369.436,3039.541,7604.507,2257.447,16010.876
