"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17285.867,20209.991,9974.99,9061.506,7115.679,8310.677,3784.659,2215.491,3873.457,32585.883,2525.628,1511.8
20077.524,32080.836,15872.043,23176.095,19780.527,7708.186,2825.77,3358.406,7489.394,15892.835,2684.17,2234.798
9983.999,16069.4,57431.679,28660.668,4227.756,3014.508,13679.873,19922.97,6515.295,19196.987,2758.948,5736.564
9141.634,23163.805,28611.643,74547.545,10332.221,5231.314,3475.75,20525.316,22419.11,15142.42,4195.052,9752.642
7333.227,19891.865,4272.229,10371.288,17334.799,11039.627,1138.093,1358.698,11471.597,8137.802,2933.175,1756.485
8248.562,7313.013,2868.509,5062.556,11401.305,19079.639,852.044,984.822,5664.228,14249.652,4494.889,1484.028
3794.911,2895.798,13580.651,3529.003,1051.383,960.677,8807.751,5405.38,1341.062,14035.07,1160.808,2387.382
2007.47,3332.975,19537.188,21066.71,1351.655,1032.021,5594.169,21436.999,3881.004,6913.456,1258.832,4744.122
3936.891,7200.881,6193.366,21823.037,11929.046,5678.89,1380.951,3981.5,24261.398,10595.569,5590.7,2613.329
32934.128,15847.368,19159.005,15272.493,8051.754,14265.775,13758.23,6630.722,10691.204,171102.496,20229.968,6461.595
2416.077,2667.891,2627.207,3981.541,2736.516,4462.162,1316.85,1307.718,5846.437,20360.717,23208.447,1869.968
1542.704,2111.417,5668.52,9798.129,1587.515,1268.586,2279.949,4917.887,2841.065,6324.631,1801.226,13807.226
