"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18346.626,18963.328,11084.709,9321.093,7588.404,10071.097,3987.301,2443.322,3810.763,35525.799,3406.997,1782.027
19297.223,29790.072,15938.857,22487.097,19009.408,8317.446,3101.206,3091.991,7683.195,15022.382,2828.573,1953.919
11010.022,16100.961,65576.431,29399.636,4783.59,3833.046,15080.662,20903.445,6098.411,20809.52,4037.234,6557.298
9533.975,23146.081,29121.094,74657.721,12982.149,6590.216,3435.936,20616.804,22790.121,16758.075,5335.54,9158.181
7579.012,18796.387,4599.301,12589.417,19122.699,12468.651,1041.561,1491.129,12356.745,8775.415,3917.008,1858.748
10025.663,8121.869,3885.273,6588.575,12590.12,23032.009,1027.063,1370.627,6658.984,17439.288,6885.021,1682.89
4087.491,2899.094,14997.393,3678.7,978.342,1008.171,8877.415,6443.378,1325.938,14230.016,1423.699,2664.899
2551.385,2984.158,21252.596,21040.412,1507.35,1337.01,6392.915,21340.22,3628.305,7304.466,1722.041,5097.865
3849.442,7497.321,6220.393,22376.017,13124.234,6338.419,1447.215,3843.415,21658.708,9772.37,6218.075,2574.543
35220.177,15499.953,21114.036,16926.582,8295.448,17208.989,13791.677,7255.943,9778.494,177046.275,23501.088,7419.593
3389.355,2893.269,4085.705,5409.645,3953.052,6488.691,1638.254,1663.549,6268.667,24857.411,27245.541,2578.493
1752.849,2133.963,6456.815,9321.98,1899.643,1645.17,2655.324,4847.127,2682.123,7433.726,2433.047,14760.95
