"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
170200.532,52062.211,34352.338,29969.102,20513.916,17982.998,59329.479,13997.02,36253.172,25422.053,23767.535,13251.645,16622.354,4691.829,14124.079,9048.695,9497.304,5755.631,3407.873,7824.766,6086.623
51763.797,126317.641,28722.683,13255.756,11530.108,6981.451,13686.962,6734.944,14381.124,16748.933,37972.086,37550.56,19382.458,3536.039,7588.8,5884.68,10473.785,5233.312,2771.68,5296.305,3405.671
33449.602,29280.052,105384.647,43625.012,15898.911,7956.696,12104.559,7391.699,7860.627,6563.971,8659.395,7312.35,42120.139,25311.986,15345.568,7070.143,5686.005,7587.188,6497.811,7742.423,4019.446
29396.314,12562.78,45964.666,158236.583,50367.419,15100.801,41564.976,13806.909,12093.566,8938.882,9236.541,6133.8,13585.396,12729.663,57516.206,15084.057,5153.361,5710.484,5565.771,15074.596,6360.195
20407.26,11506.755,16370.01,50617.679,179750.791,77138.554,36057.454,50646.327,16708.845,9408.151,8079.422,6047.365,10750.848,5680.913,45854.244,40920.231,6270.666,4317.229,4594.22,13791.715,10368.313
17826.746,6802.211,7792.954,14681.411,77430.592,116478.549,42636.481,51691.867,27414.381,6509.972,5076.127,3393.734,6707.476,2482.475,10275.864,13862.116,3471.188,3021.08,2112.039,5802.203,4458.799
61309.729,13968.995,12140.662,40325.283,37258.758,43077.422,130640.416,20068.495,49146.868,14274.76,11887.311,5836.584,8149.087,3697.5,15616.778,10498.773,4561.963,3029.122,2753.6,9362.998,4684.241
13241.063,6796.824,7707.315,14253.187,50805.993,51274.899,20374.063,331900.375,36939.8,7529.462,6553.38,3658.065,7231.649,3565.782,16530.938,47219.67,4329.988,4000.877,3398.926,10563.518,7521.696
35526.628,13714.923,8153.598,12876.604,19074.984,28411.883,50921.261,40259.974,143992.039,46631.559,15121.477,5808.504,6120.183,2748.299,9623.392,9308.465,4504.692,2699.13,2260.9,7085.295,3720.244
25359.838,16784.964,6772.139,8966.515,10222.518,6407.302,14048.274,7941.831,48632.635,179065.798,74273.999,9298.756,5772.948,2183.328,4633.363,4283.301,6118.102,2923.477,1771.522,3650.111,2612.573
23588.354,38988.788,8301.12,9169.044,7827.38,5353.155,10786.086,6300.97,15698.966,73656.685,235882.458,40788.71,8210.834,2938.162,5174.833,4287.829,15676.117,3908.048,2469.441,4444.207,2994.749
12783.497,38828.952,6828.663,6513.552,5783.126,3315.965,5537.107,3491.478,5852.244,10084.816,40982.788,104589.457,17039.369,2324.287,4198.725,2722.28,29228.277,4196.447,1942.583,2900.25,1960.895
16427.867,20253.685,40842.594,13881.473,10337.76,6660.895,8131.901,7300.486,6224.685,5729.875,8122.569,17078.896,216946.627,31905.816,9739.579,6111.283,11683.831,50429.361,15475.696,8039.233,3985.658
4317.884,3535.92,24673.927,12837.237,6001.426,2583.154,3796.828,3433.11,2545.736,1800.594,2459.293,2231.094,31859.036,60679.396,19630.063,3519.869,1533.785,8415.946,14611.685,10065.873,2086.208
13749.412,7751.711,15622.296,57588.764,45634.641,10350.811,17469.021,16723.922,10558.192,4727.364,5441.78,4149.635,9835.104,18847.477,176817.214,38067.3,3942.533,4577.639,6798.174,61943.567,10170.541
8507.079,5527.869,7768.974,15261.721,41570.476,13892.046,11206.939,46473.251,8307.376,4486.421,4298.504,2852.913,5738.63,3216.097,38861.455,227199.458,3351.705,3707.356,3958.732,29472.761,30906.887
9293.694,10706.094,5665.155,5366.036,6237.519,3118.87,4564.175,4026.305,4752.661,5922.447,15157.719,29555.816,11694.795,1603.209,4031.434,3057.86,125731.072,10007.222,2603.574,3164.307,2335.902
5942.546,5458.414,7256.817,6070.876,4700.285,2837.582,3374.826,4016.941,2790.933,2887.295,3840.597,4219.962,50000.681,8568.643,4898.576,3929.229,9574.443,110441.601,36080.331,5581.097,2680.138
3514.312,2911.487,5678.323,5796.854,4432.293,2099.141,2860.137,3558.376,2395.896,1941.881,2442.809,1776.548,15253.554,15439.747,6946.545,3997.846,2530.696,37111.098,43353.085,24186.49,3069.452
7210.992,4881.052,7820.148,14659.937,13376.932,5670.711,10669.564,10264.993,7477.519,3614.076,4437.705,2903.634,8137.881,9901.057,64704.46,28725.804,3633.229,5685.829,23183.949,182960.503,29708.931
5154.097,3268.748,3955.74,6299.205,10105.753,4301.982,4972.091,7113.305,3337.438,2436.593,2921.751,1856.261,3717.134,2152.488,10084.158,31362.208,2041.688,2403.623,3020.477,29958.419,102504.283
