"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
113019.694,38516.336,19194.301,17563.976,10647.244,9931.113,37158.74,7954.778,24159.188,17896.06,17202.337,8614.442,10266.359,4339.283,8780.33,5203.524,5883.507,3657.033,2185.388,4906.537,1635.465
38583.056,110935.369,19569.932,9211.342,6450.759,4545.248,8934.647,4544.361,8884.569,12025.563,31032.119,30896.32,14073.866,2351.523,4497.459,3631.553,7922.871,3904.365,2039.686,3309.466,1472.092
18847.868,19981.029,84441.573,30432.02,8000.602,5101.681,7467.19,5025.454,4431.763,4717.474,5650.247,5463.345,31752.109,17385.611,10741.692,4606.667,3999.144,4865.395,3921.636,4489.064,1456.2
17613.92,8577.768,31432.183,116445.799,35440.403,10331.594,28057.723,9967.789,7472.935,5888.979,7361.905,4380.375,10644.982,10312.444,45064.806,11299.582,3995.345,4218.023,4532.182,10179.571,3148.58
10573.853,6354.115,8132.802,35668.111,113202.506,43623.16,21226.03,26852.138,8411.942,6517.838,5368.098,3709.757,6579.878,3355.233,29591.369,26006.097,3928.881,3215.667,2802.706,7232.634,4015.131
10092.873,4497.559,4910.295,10437.518,43818.764,93387.056,32728.3,38134.022,21378.645,4745.819,4004.717,2491.834,4646.223,1684.624,7183.061,8831.905,2478.933,2047.147,1525.008,3909.146,1863.471
37947.544,9440.638,7496.82,27802.375,21321.208,32188.855,95837.635,13862.64,31149.451,10849.403,8318.975,4293.351,6203.7,4028.982,10262.487,6657.956,3602.056,2407.475,2055.482,4787.386,1886.229
8291.533,4715.834,5111.645,9949.583,26745.045,39298.695,14163.242,298874.861,27395.969,5584.168,5434.533,3035.359,5604.029,2554.906,10858.808,35871.777,3429.629,2812.123,2519.994,7085.288,4002.483
23894.725,8442.248,4525.552,7617.125,8558.504,21373.343,31185.064,28468.949,91242.711,34594.359,10657.85,4085.256,4330.692,1814.347,6025.004,5418.022,3459.171,1976.295,1410.841,4105.173,1344.154
17546.5,11797.511,4748.89,6171.388,6460.936,4988.414,10640.858,5793.593,34926.334,158411.432,61035.804,6373.728,4621.49,1359.738,3438.059,3374.347,4615.397,2737.95,1574.974,2580.395,1377.887
17516.738,31996.563,5700.585,7531.678,5587.065,3970.353,8087.527,5214.181,10868.517,60934.088,204549.827,35718.888,7001.345,1995.831,3933.967,3255.656,13525.24,3727.194,1980.387,3379.522,1650.467
8713.177,30400.096,5376.379,4748.087,3523.468,2624.183,4266.915,2727.656,4257.975,6582.854,36094.146,85840.851,14988.294,1317.909,3019.821,2234.527,25123.999,3219.48,1441.195,2354.528,1214.741
10521.304,14844.491,31345.922,10473.843,6805.98,4564.983,6303.806,5650.105,4410.396,4370.297,6816.799,15122.046,193420.535,17893.027,7060.459,4615.685,11013.723,44381.733,12787.596,5246.661,1984.739
4294.395,2162.216,17264.307,10934.549,3557.01,1625.378,4108.238,2556.139,1615.283,1371.352,1865.886,1240.795,17987.874,39488.455,14342.122,2412.346,1258.759,7769.142,12900.498,7840.147,1174.875
9208.302,4795.844,10793.763,44446.336,29848.9,7334.984,10203.757,10859.805,6327.291,3594.236,3991.331,3007.655,6926.683,14469.421,159387.646,31408.162,3282.93,3859.988,5465.63,51967.458,5799.76
5192.036,3655.278,4728.096,10884.698,25871.251,8781.253,7069.738,36168.895,5212.315,3274.957,3466.541,2324.246,4588.988,2376.206,31209.005,198607.058,2697.949,2907.389,3077.222,23112.895,18356.796
5483.652,8057.952,4089.732,4015.936,4182.849,2498.381,3558.084,3275.934,3506.883,4583.979,13503.485,25342.347,10961.396,1369.795,3096.06,2686.077,125427.899,8118.411,2075.894,2587.117,1197.667
3738.123,3747.006,4841.394,4279.589,3281.198,2003.333,2681.449,3024.027,2022.252,2650.702,3460.503,3056.539,45214.488,7704.734,3979.576,3027.132,8274.939,107605.008,35075.966,4515.206,1533.156
2351.661,2104.472,3535.314,4246.137,2752.504,1417.488,2044.954,2439.669,1590.047,1533.215,1985.691,1256.739,12839.818,13953.889,5478.759,3152.758,2186.711,35495.53,43445.526,21362.625,1800.953
4992.767,3209.527,4402.141,9913.019,6961.809,3887.354,5326.734,7092.771,4521.235,2431.208,3267.939,2291.19,5347.43,7994.847,53319.693,22044.981,2522.029,4846.518,20558.372,157156.18,20800.795
1427.272,1353.358,1357.724,3128.002,4038.719,1844.705,1918.845,3890.535,1338.698,1206.228,1681.451,1141.5,1824.266,1008.185,5404.348,18507.279,1229.781,1363.846,1670.765,21378.288,61962.363
