"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17597.69,18964.928,10280.042,10045.269,6902.308,8581.632,4075.513,2700.989,3328.101,34272.174,3335.943,2101.49
18945.47,29968.677,15204.508,25830.127,19354.064,7845.158,2861.84,3479.248,7882.672,16759.591,3126.191,2240.612
10208.031,14830.563,56861.038,34507.406,4363.569,3951.021,14620.487,18975.526,5458.583,20133.555,4217.947,7796.529
10239.387,25765.51,35307.691,90552.358,13071.183,6876.825,4847.714,22581.668,22823.978,20484.581,6147.071,12514.021
7214.615,19004.34,4340.887,12850.242,18207.271,12188.476,1072.404,1544.458,10529.819,8619.915,3876.073,2133.732
8706.431,7878.887,3778.769,6626.514,12482.737,19729.849,1159.063,1829.265,5870.964,15866.993,6049.791,1662.874
4122.919,2868.564,14772.187,4817.451,1094.17,1152.162,9135.125,5598.474,1593.632,14089.451,1628.969,3045.754
2499.596,3489.481,18096.763,23272.617,1490.089,1724.329,5550.302,21102.261,2949.493,8020.82,1864.315,6532.128
3445.311,7670.2,5014.599,22359.043,10227.66,6192.587,1527.958,3030.348,19127.703,8728.351,6356.117,2835.073
34368.281,16564.511,20617.102,20747.932,8400.921,15701.793,14159.414,7780.81,8960.988,173072.218,27698.121,8603.024
3235.761,3341.615,4217.591,6138.996,3731.636,5679.122,1665.177,1986.335,6527.751,27750.853,30273.167,3011.666
2051,2319.054,7630.826,12261.406,2136.015,1720.272,3351.157,6539.338,2989.102,8662.749,2698.008,17077.887
