"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
14166.896,12424.441,7742.371,6196.712,5756.109,7889.729,3578.008,1437.807,2807.248,27020.555,2135.714,1065.229
11943.587,17509.277,9445.475,14384.305,13141.038,4781.494,1756.178,1537.181,5221.302,7879.561,1211.258,1116.477
6918.025,8381.13,49627.109,23360.875,3011.543,1828.267,11769.701,15999.669,5125.577,13919.118,1695.233,3432.21
5719.245,13860.427,23723.707,62845.362,8260.765,3781.908,3379.13,17121.454,17644.928,10260.188,2628.024,7023.067
4993.334,12310.028,2825.318,8139.818,13979.439,9342.182,958.677,905.479,10246.589,4898.131,1844.723,1013.878
7688.37,4269.152,1990.453,3590.869,9626.793,15727.882,801.694,832.116,4648.906,10638.862,4252.263,663.682
3173.49,1371.837,12071.646,3118.715,1011.59,718.728,8661.043,5222.596,1036.189,12948.252,760.674,2333.185
1209.312,1246.096,15400.434,16667.9,896.922,811.822,5368.835,16851.924,2744.031,4953.191,685.855,3847.472
2652.309,5121.833,5284.065,17513.003,10140.469,4842.56,1096.458,2849.99,18796.598,7566.866,4440.594,1571.343
25884.196,7322.305,13524.165,10015.933,5097.331,10640.505,12556.219,4955,7254.73,132759.318,16254.388,3821.109
1956.155,1186.994,1837.06,2595.732,1892.008,4287.027,841.612,693.753,4619.861,16191.549,20962.99,721.162
928.253,944.963,3406.974,7154.563,869.745,619.939,2265.855,3558.195,1559.801,3760.186,647.976,8759.076
