"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9340.018,7328.596,4619.298,3012.954,2935.194,5940.453,2108.686,559.912,1105.445,20562.394,2105.257,843.621
7371.834,14938.26,8240.949,10182.675,10623.412,3465.71,794.426,904.406,3055.861,5205.273,1375.717,866.263
4496.42,8235.816,41901.536,15717.968,1906.77,1613.08,9345.912,15401.095,1925.034,10146.643,2337.364,4208.876
2912.089,10003.448,16138.606,56402.261,6874.897,3183.683,1565.718,15767.094,14075.037,6876.029,3548.088,7204.617
2895.483,10788.335,1938.268,6630.177,14824.066,8984.021,427.866,612.323,6940.194,4149.509,2987.693,950.664
6313.714,3410.252,1584.237,3256.489,8915.706,17470.964,473.428,670.907,4163.83,11363.646,5318.576,816.21
2013.066,721.161,9247.481,1472.239,399.961,542.23,6055.404,5134.927,464.226,9856.881,783.392,1947.512
564.825,898.945,15691.208,15914.278,697.335,667.045,5285.913,16482.797,1424.2,4317.218,1342.028,3813.316
1083.742,2981.858,1872.831,14082.543,7165.987,4150.817,452.107,1514.935,13781.363,3566.668,5089.759,1241.095
20416.091,5161.048,10441.994,6840.668,4047.881,11195.496,9345.645,4383.641,3604.197,122290.733,17146.807,4435.948
2080.241,1503.057,2463.154,3679.384,3007.005,5280.848,908.833,1464.262,5298.731,17649.966,23445.625,1681.088
791.262,861.264,4119.796,7679.52,949.169,840.424,2107.087,3662.138,1316.343,4442.417,1604.217,9666.986
