"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17015.529,17566.772,9794.439,10548.037,6784.144,9050.052,3634.531,2404.175,3128.23,32956.33,3202.659,1910.857
17863.542,28664.946,14743.479,25237.026,18520.665,7579.118,3128.258,3057.425,7300.321,15079.69,3284.379,1954.058
9722.027,14803.675,55432.854,35105.051,4858.188,3810.549,14863.814,19716.234,4976.342,20056.805,4414.521,6704.121
10328.4,25148.752,35627.173,90033.264,12598.939,6473.595,4743.737,22211.95,21504.946,20177.82,6032.692,12185.948
6514.349,18349.321,4856.762,13074.439,16095.665,12160.686,912.243,1712.487,10964.11,8239.627,3530.444,2436.907
9342.703,7431.746,3654.958,6519.139,12387.397,19750.101,796.983,1434.944,6403.856,15356.495,5584.854,1850.355
3723.377,2898.941,15216.264,4836.486,973.121,924.46,9601.421,5345.319,1366.542,14368.703,1483.735,3226.288
2339.964,2996.38,18652.623,22170.708,1652.029,1448.446,5464.605,21312.593,2826.013,7844.191,1972.445,6753.805
3306.828,7422.603,4789.958,21736.162,10900.45,6382.831,1467.269,2659.772,19361.292,8822.181,6158.675,2676.973
32998.51,15420.951,20382.595,20122.965,8337.595,15357.095,14504.67,7281.731,8930.419,166184.998,25695.59,7707.127
3124.479,3128.732,4284.515,6008.737,3373.028,5592.104,1652.283,1951.063,6202.032,25856.402,30776.721,2680.277
1818.67,2102.686,6875.244,12117.09,2028.514,1800.537,3006.685,6694.503,2651.066,7943.328,2575.725,17762.286
