"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18649.123,19074.707,10411.517,10437.787,7088.834,10878.666,3737.325,2433.062,3333.673,35697.095,3414.829,1846.156
19111.417,30152.685,15334.335,25025.533,19046.173,8215.08,2635.631,3701.439,7721.003,15853.724,3277.615,2511.654
10672.013,15168.917,54856.331,34578.735,4127.062,3738.111,14197.653,20477.095,5197.935,20195.992,4132.73,6867.773
10279.399,25049.371,35664.388,89731.265,13305.931,6227.693,4470.875,23317.473,22371.781,20385.079,5975.239,12264.187
6716.801,18456.154,4093.61,13354.454,16378.337,12567.151,1105.783,1446.248,10956.173,8752.113,3709.93,2024.498
10749.812,8045.858,3518.488,6213.112,12218.977,20460.506,884.55,1469.443,6406.328,18747.668,6147.243,1944.209
4045.594,2570.619,13833.463,4668.527,1019.412,977.469,10377.849,5846.98,1444.32,14590.253,1731.842,3100.752
2363.594,3831.395,19744.56,23483.01,1442.174,1576.086,6094.532,21588.46,3205.184,7133.963,2244.159,6203
3516.599,7583.542,5324.63,22415.919,10834.328,6452.183,1512.742,3039.084,18596.654,8999.094,6177.814,2709.109
35343.661,16430.65,20498.196,20107.333,8390.426,18633.997,14269.918,7369.243,8939.109,169487.557,27300.343,8164.461
3388.983,3209.552,4212.45,6189.519,3780.901,5693.481,1713.571,2109.327,6120.846,27736.752,30055.573,2880.58
1716.406,2474.252,7162.626,12277.1,1981.339,1766.785,3089.013,6369.156,3095.659,8109.531,2543.476,16706.384
