"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
78871.218,23994.768,11998.559,8107.938,5344.803,6415.468,20630.943,4618.124,15413.377,11727.233,11691.293,5503.827,6615.143,2141.175,6099.615,2796.492,3480.677,2015.557,1132.196,2859.351,1325.341
22169.455,64966.264,11106.243,2759.753,1991.357,1921.582,2905.051,1822.108,4683.804,7388.799,19146.23,20437.843,9044.344,1058.946,2090.113,1325.873,4463.032,1925.387,944.138,1293.428,755.584
11299.012,10979.928,48026.518,14579.082,2832.101,2486.913,2793.277,2261.266,2156.086,2062.762,2988.745,2107.077,20409.084,12251.58,5699.821,1906.326,1983.51,2449.853,2063.853,1987.55,976.691
7708.86,2973.279,15140.004,55316.246,14145.448,3875.05,7935.363,3512.368,2565.219,2732.588,3098.651,1932.408,5015.511,7769.233,23032.117,3763.946,1528.112,1848.853,1655.296,4118.178,1564.188
4796.548,2008.446,3034.622,14631.374,52960.502,19780.32,6358.933,12713.717,3079.298,2153.504,2171.879,1221.837,2399.516,1266.444,13913.05,10416.043,1229.152,949.408,736.318,2437.45,1623.412
5521.389,1917.667,2194.692,3669.302,20291.5,63253.166,14146.266,25207.961,10235.609,2111.611,2112.329,1345.173,2175.91,676.708,2858.987,3456.056,1222.856,836.567,684.047,1672.168,1145.199
20226.379,3140.063,3006.506,7626.481,6589.717,14553.504,44781.378,4878.531,12485.265,4677.11,3409.021,1681.791,2366.848,1345.065,3497.507,2206.812,1280.351,849.285,628.821,1882.098,771.546
4010.485,1839.25,2305.073,3496.132,11702.954,26079.009,4814.56,166926.515,14212.576,2507.895,2588.026,1593.764,2620.905,1062.242,4814.714,18837.559,1448.17,1238.508,1014.181,2766.744,1835.463
14739.107,4841.404,2207.803,2970.654,3284.867,10564.416,12007.623,14775.728,51919.174,22746.701,6044.678,2274.701,2126.483,882.542,3128.95,1987.448,1757.158,1097.04,780.928,1788.241,727.956
10937.798,7243.315,2222.627,2793.622,2235.346,2175.726,4680.795,2535.658,22284.105,103682.752,42387.068,4085.716,2753.834,832.689,1787.07,1230.657,2765.829,1200.77,684.036,1070.018,725.363
10375.113,19030.258,2791.096,3171.3,2073.088,1994.422,2820.34,2502.786,6006.771,42469.978,158859.016,25029.17,4944.058,1380.226,2444.559,1542.069,9352.094,2072.645,1058.641,1908.043,1083.884
5059.644,20414.444,2058.411,1881.829,1276.222,1452.66,1358.772,1496.469,1980.656,4557.458,25399.139,65847.07,12640.092,862.667,1800.955,1048.008,16069.754,1525.426,813.034,1064.323,558.684
5890.204,9126.444,20139.073,4738.304,2453.352,2255.233,2029.84,2515.207,2068.216,2493.43,4815.479,12730.917,145474.195,13229.667,3651.366,1799.132,7814.208,30086.54,8352.565,2758.77,1313.543
2039.176,1005.745,11492.243,7876.977,1204.286,639.942,1322.847,985.911,856.154,727.151,1285.266,852.073,13366.042,28487.004,9315.485,960.971,761.905,4982.608,8079.073,5012.484,602.929
5106.481,1998.73,5830.15,22276.879,13521.967,2871.279,3360.921,5030.397,3019.234,1673.685,2339.023,1777.014,3656.537,9126.595,105452.494,15141.046,1507.703,1762.218,2937.193,31960.912,3331.558
2418.507,1461.579,1535.343,3187.081,10392.064,3354.984,2123.719,18892.623,1744.96,1141.273,1630.024,1056.897,1718.955,999.045,15253.026,123983.217,920.738,1121.159,1281,11474.091,11690.892
3188.88,4471.443,1857.657,1432.559,1318.521,1064.681,1207.312,1418.617,1574.366,2782.754,9189.115,15631.899,7846.221,781.809,1484.353,944.083,95356.561,5481.174,1021.955,1071.831,584.513
1704.348,1710.916,2339.148,1730.505,870.124,914.132,759.909,1333.62,930.401,1133.786,2020.359,1562.654,30660.62,5140.883,1772.94,1198.552,5357.863,79131.102,26194.47,1955.261,736.671
1012.233,808.277,1859.266,1489.668,655.337,714.252,557.592,1108.367,652.1,714.774,968.559,775.914,8487.684,8705.919,3170.445,1273.84,1005.445,26707.646,28464.552,14381.25,981.444
2266.558,1128.368,2006.896,4051.915,2214.381,1580.589,1607.133,2637.49,2045.335,1123.879,1634.164,1154.775,2830.873,5399.298,32862.639,11538.091,1034.554,2002.456,13874.03,108883.759,14279.006
1040.432,832.813,852.062,1102.405,1627.584,1066.248,749.978,1709.135,541.133,727.472,970.246,624.536,1321.873,573.934,3317.329,11635.975,664.737,677.356,1073.202,14911.622,40946.367
