"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16437.641,15564.627,8237.586,6833.282,6322.021,7770.954,3296.752,1773.048,3570.897,28759.675,2383.026,1201.791
16058.709,21779.431,11926.614,16135.139,15050.314,5358.036,1932.138,2271.438,6410.628,11205.556,1693.346,1266.925
9063.006,11946.167,53419.406,21371.875,3268.667,2486.427,12316.152,17427.055,6353.925,15838.47,2279.993,4570.66
7475.148,16346.216,21368.473,55488.386,9327.164,4017.47,2584.753,16594.383,19368.019,11077.714,3036.836,5837.435
6700.237,15132.84,3410.661,9179.12,15094.197,10260.692,869.507,879.605,11255.465,6249.804,2506.09,1139.396
8104.749,5669.499,2540.062,4082.619,10252.162,19004.97,498.948,769.346,5449.123,12277.74,4432.814,849.701
3428.653,1925.728,11587.22,2334.516,742.792,566.403,7327.856,4661.824,1486.984,11792.096,825.537,2136.296
1944.016,2389.618,17491.831,16746.94,953.642,797.076,5040.015,17038.854,3361.518,5557.117,1011.048,3278.634
3895.723,6507.252,6397.366,18916.982,11489.86,5126.957,1378.556,3348.086,21014.549,9606.897,4822.549,2027.524
29203.198,11279.379,15642.472,11726.98,6185.487,12364.439,11096.906,5029.674,9536.359,136199.316,16886.869,5194.854
2540.643,1787.54,2292.18,2798.412,2335.402,4592.783,726.286,1107.221,4896.087,16658.915,20421.403,976.589
1098.38,1181.411,4597.158,6095.779,1030.25,707.105,2083.813,3618.946,1910.231,4826.533,996.721,10175.943
