"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
104898.907,38028.421,14265.952,15771.666,9897.59,8767.229,33585.655,7342.83,23585.574,17886.966,16320.743,8547.256,9010.33,2657.762,8379.993,4968.934,5465.207,3164.268,2013.226,4781.738,1626.881
38361.543,106655.004,19478.119,8900.438,6757.979,4484.595,9102.793,4876.214,9383.872,12655.865,30629.382,29216.162,14008.985,2200.181,4400.646,4085.822,7886.556,4144.975,1896.843,3255.925,1533.491
14451.261,20249.569,78721.454,27953.104,7847.488,4242.855,6698.561,4781.935,4263.893,4634.298,5173.344,4298.138,29371.397,16873.432,9903.515,4205.478,3620.391,5006.029,3464.759,4391.663,1543.372
15785.662,8463.733,28132.076,115347.647,37786.343,10122.551,26115.787,10175.153,7993.902,6544.899,7191.86,4673.202,11901.877,17508.828,46362.655,10723.14,4171.79,4751.024,4562.956,10774.732,2889.646
9875.781,6597.652,7703.736,37451.425,115417.927,43077.387,19028.182,28297.035,8103.121,6282.438,5918.183,3633.375,7156.592,3346.345,30015.891,25362.833,4214.91,3197.55,2794.118,7967.414,4011.34
8359.446,4384.557,4382.682,10321.69,43516.896,90853.988,30577.024,39086.365,19757.444,4617.756,3991.958,2438.843,4546.976,1686.894,6758.302,8533.631,2530.54,1912.773,1455.46,3898.597,1998.601
34313.524,9311.639,6838.932,25713.16,19279.48,30594.441,102638.375,12560.27,31835.308,11168.031,8157.755,4166.332,5702.178,2750.985,9565.168,6887.274,3803.246,2494.523,1996.421,6141.704,1951.898
7379.083,4450.515,4463.222,10071.621,28104.547,40334.603,13864.732,301082.588,27724.016,6190.27,5502.971,3148.802,5369.896,2561.257,11555.659,34950.311,3116.905,3018.357,2272.556,7785.141,4021.866
23360.934,9344.53,4538.407,7935.392,9411.297,19217.663,31353.21,28626.17,101971.813,35032.067,10715.138,4317.48,4678.011,1986.299,6110.721,5644.34,3842.225,1944.07,1576.524,4565.334,1551.546
18197.446,12578.464,4626.74,6849.302,6561.207,4976.454,10894.189,6073.155,35747.824,155726.594,61251.108,7188.743,4258.277,1495.632,3487.347,3126.493,4820.89,2683.599,1738.293,2839.709,1304.251
15796.412,31173.286,5072.193,7402.271,6060.31,4095.122,7870.464,5444.335,11159.904,61203.202,191726.494,32658.543,6746.316,2249.775,3975.981,3354.924,11803.079,3602.899,1752.034,3260.65,1668.166
8311.835,29197.629,4616.36,4779.075,3905.05,2411.871,4374.148,2788.676,4378.61,7577.892,32109.149,90556.017,15093.18,1327.678,3190.867,2368.033,24737.386,3423.812,1410.489,2563.362,1062.549
9197.892,14297.91,29529.986,12071.42,6841.603,4281.74,6058.698,5459.645,5081.618,4380.755,6712.34,14859.387,192251.17,22799.697,7070.564,4182.354,10863.871,44014.326,12514.424,6036.924,2061.44
2516.991,2106.94,17181.455,18150.249,3453.213,1727.14,2681.894,2419.99,1873.504,1330.28,2077.025,1336.495,22029.103,43729.008,15326.165,2273.713,1302.098,6090.219,13404.536,8389.391,1082.736
8661.158,4545.65,10065.067,47758.723,29939.879,6809.036,9908.188,11512.839,6504.093,3464.781,3993.961,3271.829,7055.741,15284.294,149758.657,30004.745,2917.382,3535.443,5816.917,47629.367,4884.868
4718.119,3520.874,4149.53,10917.008,25260.679,8305.933,6970.959,35355.654,5121.617,3380.693,3445.62,2403.323,4149.138,2426.431,30070.532,187279.609,2540.592,3097.742,3183.49,21646.98,17785.387
5532.456,7810.299,3732.274,4022.275,4029.87,2366.945,3537.33,3274.51,4043.044,4620.097,12182.553,24836.705,10679.176,1322.468,2804.073,2454.569,121199.871,8415.529,2114.901,2512.538,1280.927
3439.855,4132.133,4934.575,5010.943,3165.057,2039.968,2701.432,2887.141,2074.748,2624.103,3563.016,3465.942,43817.555,6119.728,3639.392,3392.397,8465.657,105468.048,28388.838,4590.305,1487.938
2134.297,1851.021,3331.933,4389.747,2762.257,1405.624,1889.22,2422.514,1709.386,1727.535,1622.824,1315.661,12017.12,13579.385,5656.487,3169.273,2125.542,29109.764,38672.926,21264.655,1614.33
4710.844,3106.936,4453.077,10207.383,7770.171,4026.829,6088.668,7607.603,5006.547,2786.569,3410.07,2292.04,6164.977,8368.417,48265.483,21000.419,2684.372,4972.407,20102.796,157968.977,19203.539
1435.32,1212.479,1491.641,2899.715,3991.274,1757.317,2186.579,3777.446,1459.762,1309.277,1655.728,996.473,1940.259,982.512,4996.958,17848.419,1292.866,1384.1,1513.837,19274.99,54729.308
