"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
109505.781,36983.5,17793.948,15016.393,9104.373,8708.798,34758.283,6607.578,23748.112,16758.809,15249.109,8242.563,9081.466,2637.302,7891.034,4256.867,5134.514,2685.507,1816.635,3996.371,1224.229
37543.415,116473.243,19120.217,7698.086,5424.38,3824.441,8072.987,3855.965,9027.738,13155.781,32169.172,30573.517,14313.523,1862.932,4068.676,3041.385,6957.892,3734.144,1915.639,2821.239,1122.275
18192.929,19624.347,94682.022,31326.708,7200.721,4566.571,6811.776,4394.721,4152.426,4385.436,5199.1,4148.845,33397.127,20799.341,10752.767,3794.633,3683.668,4618.108,3821.557,4307.719,1147.819
15576.534,7181.487,32440.674,117887.829,35010.205,8916.762,21558.026,8388.171,6554.285,5841.844,6359.564,3998.679,10565.018,13269.82,45083.943,10060.434,3881.94,3985.489,4017.339,9679.845,2516.781
9542.391,5532.735,7226.198,35459.265,114086.178,41341.793,17384.545,25918.579,7028.27,5110.177,4883.511,3277.39,5787.164,2845.998,29875.66,22957.11,3706.629,2658.461,2197.707,6332.316,2920.148
9050.1,4006.225,4868.859,8732.899,42537.614,97010.617,28370.867,38957.7,17775.401,4019.974,3660.9,2422.728,4209.694,1426.48,6216.943,7728.028,2198.102,1774.017,1440.374,3469.564,1405.56
37089.6,7627.512,7005.359,20512.015,17791.576,27498.181,91915.083,11213.711,25985.286,8968.352,7589.296,3807.232,5681.591,3043.929,8371.708,5652.724,3244.169,2037.006,1377.658,4733.614,1638.998
6546.912,4123.957,4739.888,9180.338,25671.412,39159.276,12213.442,296970.085,26785.351,4815.687,4721.551,2740.177,5069.076,2228.961,10279.344,35165.618,3229.537,2936.719,2061.073,6476.335,2950.889
23876.351,8544.222,4132.757,6823.609,7280.561,17959.269,25679.098,27315.124,89650.885,34713.334,9641.632,3760.09,3957.487,1534.315,5026.19,4378.254,3154.02,1677.737,1391.652,3453.426,1049.784
17972.506,13461.793,4382.859,6059.703,5353.687,4284.23,9293.255,4943.713,35297.445,155326.276,61485.239,6294.369,4344.84,1251.397,3059.528,2599.963,4673.271,2592.251,1467.906,2386.537,1016.749
15694.695,33086.532,5234.98,6619.22,4894.099,3776.1,7327.46,4681.714,10345.491,62197.945,218970.485,33500.874,7327.658,1734.063,3963.918,3102.153,11981.055,4003.154,1863.954,2919.464,1248.501
8107.653,30805.54,4133.72,4282.286,3271.423,2532.826,3877.296,2603.082,3695.462,6791.044,33793.506,89223.841,16254.424,1362.883,2786.205,2201.726,24268.581,3562.27,1269.278,2043.895,824.44
9704.235,14908.862,33613.782,10562.603,5827.115,4147.52,6024.827,5287.917,4399.839,4292.802,7020.52,16809.052,202990.429,19733.123,6403.551,4197.724,11887.551,48039.368,12805.874,5380.214,1605.208
2751.79,2038.274,20253.999,13474.728,2995.252,1601.741,3296.959,2252.645,1537.474,1262.357,1710.994,1394.983,19643.585,45639.271,16173.473,2063.354,1358.313,8333.418,13593.736,8267.594,807.285
8276.106,4244.661,11042.1,45746.122,29917.853,6169.701,9546.321,10398.177,5366.792,3033.643,3881.268,2973.41,6534.879,15511.362,167034.137,29676.35,2926.516,3408.874,5397.798,51017.576,5162.361
4656.341,3058.6,3799.032,10198.851,23522.854,7796.189,5839.838,35478.683,4222.417,2600.2,3215.657,2106.571,4227.74,2100.674,29613.772,205711.231,2287.334,2637.51,2879.136,21456.842,19511.392
5211.03,7563.462,3714.636,3849.095,3623.632,2414.875,3325.165,3215.884,3132.404,4260.344,11966.436,24237.98,12157.384,1297.834,2884.612,2291.38,123907.004,10681.306,1914.012,2142.314,1000.426
3268.651,3724.003,4694.675,4075.841,2811.742,1693.229,2240.563,2934.291,1804.692,2475.573,4037.077,3380.119,48229.318,8042.598,3470.612,2711.942,10403.913,115136.242,35986.592,4285.281,1441.056
1959.443,1796.676,3390.622,4049.354,2325.847,1270.883,1563.683,1955.323,1372.828,1407.226,1913.116,1393.62,12840.415,13376.408,5313.692,2981.245,1895.48,36528.634,41139.786,20824.032,1555.032
3877.533,2779.204,4496.526,9362.353,6379.162,3468.021,5052.44,6539.436,3922.763,2125.346,2891.978,2312.435,5218.433,8425.346,51479.178,21499.243,2380.154,4262.939,20724.127,163369.365,21764.803
1187.413,993.553,1143.49,2271.599,2872.176,1487.545,1732.927,2933.113,927.173,923.732,1274.975,747.261,1500.821,829.269,5240.912,19834.295,1039.374,1371.881,1513.998,21999.787,57997.581
