"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16820.238,17788.692,10586.428,9104.082,7727.614,9692.869,3970.458,2211.228,3650.228,32379.888,3369.493,1716.482
18109.563,29304.446,16245.735,22771.744,19313.551,8184.632,2901.518,3059.122,8520.953,15625.378,3031.302,2400.464
10257.358,16153.613,62801.236,29764.809,4666.064,3512.53,13767.037,20997.363,6500.177,19861.836,3963.281,6714.633
8926.661,23042.533,29260.827,71821.36,12784.176,6348.167,3677.937,19702.724,23486.435,16862.153,5743.963,9664.903
7493.238,18695.094,4971.32,12705.13,17790.897,12403.004,1072.027,1677.162,12455.898,8144.782,3751.228,1827.125
9746.389,8342.321,3357.721,6341.518,12508.567,21487.893,1000.616,1478.938,6696.469,16485.665,6442.995,1602.884
4110.055,2814.416,13517.111,3703.256,1002.594,1024.278,8913.738,6114.669,1582.716,13940.404,1365.048,2763.423
2107.902,3133.115,20614.37,19627.911,1652.684,1431.879,6498.062,20183.277,4181.645,7816.07,1926.605,5360.554
3832.376,8101.451,6194.377,23536.253,12855.19,6696.648,1589.293,4219.544,22420.535,10410.737,6645.415,2764.881
31942.753,16105.875,20162.758,16789.702,8188.243,16081.507,13130.302,7660.702,10232.377,170068.187,24443.29,7694.519
3421.59,3161.354,3967.882,5657.426,3698.121,6273.176,1553.123,2017.213,6984.007,24737.545,26999.56,2397.047
1638.457,2316.62,6834.404,9718.566,1904.387,1572.615,2872.821,5262.877,2881.736,7472.985,2238.137,14673.891
