"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16411.444,14081.502,9368.759,8406.202,5954.943,8776.098,3674.942,1773.872,3450.69,28842.61,3152.859,1637.49
14234.023,22292.916,13213.314,17745.23,15043.805,6417.087,2338.609,2472.539,6592.976,11453.258,2349.356,1879.906
9434.035,13106.769,51198.486,24566.623,3603.496,3013.506,12670.305,15648.186,4829.975,17326.641,3266.238,5849.662
8290.685,18333.321,24480.624,62331.755,9575.321,5125.081,3317.708,17631.131,18760.117,13828.47,4295.709,9630.18
6180.326,14949.738,3749.196,9464.883,14662.169,10065.525,1076.041,1207.594,10038.022,6778.218,3406.166,2137.736
8927.808,6732.558,2888.948,5506.19,9974.477,17617.447,912.958,996.804,6036.98,13352.846,5290.082,1524.323
3475.574,2284.188,12722.456,3197.165,1154.303,863.903,8685.806,5031.078,1141.552,11932.225,1297.868,2495.753
1926.769,2612.861,15453.19,18183.534,1203.713,1068.272,5056.123,17047.829,3001.993,6596.592,1664.116,5213.794
3489.697,6662.494,4880.247,18054.809,10149.444,5864.277,1111.358,2807.079,18297.289,7893.626,5662.542,2753.771
28905.147,11812.485,16806.518,13928.459,7001.451,13380.826,11636.16,6774.583,7991.672,144734.476,20101.548,6629.588
3146.388,2342.678,3268.61,4721.663,3278.862,4918.678,1433.402,1630.789,6140.669,19830.662,25085.74,2056.997
1483.848,1866.578,5857.036,9789.806,2026.426,1467.542,2604.549,4894.015,2729.032,6474.006,2118.651,13519.1
