"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9054.678,7190.061,4266.576,2707.703,2884.82,5957.985,2199.376,810.399,1142.023,19870.505,2249.346,787.627
7160.672,15027.857,7831.214,9794.493,10265.727,3454.12,792.601,1059.95,2959.978,4941.932,1343.489,971.365
4244.222,7717.322,41759.574,15460.803,1787.972,1504.304,9873.822,15400.215,1867.145,9931.275,2630.553,4510.3
2784.593,9746.802,15249.456,55239.473,6515.171,3438.98,1619.033,15475.433,14465.293,6983.527,3585.565,7966.147
3161.383,9925.844,1934.317,6247.018,13119.519,8581.529,395.801,674.501,7219.41,4064.366,3123.113,1042.428
6087.073,3530.786,1491.383,3582.293,8653.573,16248.3,433.344,793.969,4279.899,11270.597,5315.981,997.752
2207.251,791.031,9829.116,1740.57,454.413,364.725,5932.462,4983.006,294.58,8991.207,736.406,2279.754
698.338,1055.632,15904.46,15718.925,698.781,888.365,4943.515,16998.68,1583.404,4435.041,1129.355,3974.175
1098.076,2884.228,1878.659,14252.836,7316.636,4373.187,361.413,1576.006,13901.884,3710.346,5360.156,1427.45
19613.13,4999.504,10150.936,6629.511,4108.566,11350.551,8584.353,4622.011,3697.701,120688.332,16436.403,4774.157
2291.808,1376.81,2448.671,3365.686,3139.155,5487.29,772.102,1209.233,5410.005,16617.944,22549.572,1763.072
724.313,951.567,4298.515,8239.888,1016.593,944.387,2389.792,4041.379,1332.922,4842.484,1597.091,11217.447
