"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
129875.754,37955.62,19777.185,16653.46,9566.705,10763.892,37689.81,7646.574,25182.443,18624.046,16129.086,8731.78,10899.553,3495.132,9007.089,5449.34,5919.545,3540.302,2543.349,5245.549,1900.251
38124.509,103068.658,17257.596,5626.699,3378.509,3556.268,6618.943,3294.204,7407.926,11015.299,25795.602,27054.467,11849.532,1933.014,3252.066,2416.46,6030.614,2753.7,1467.356,2141.965,1257.555
20179.386,17639.157,72664.678,25365.056,5252.485,3963.885,6797.272,3724.454,3754.132,3452.271,4141.398,3647.248,25880.786,14629.763,9165.228,3154.247,2817.608,3689.135,2794.548,3298.516,1257.916
17434.465,5691.467,26369.741,93437.818,23357.172,7219.577,19059.599,6569.526,5379.969,4052.3,5110.113,3568.992,6629.558,8698.333,38083.92,6514.709,2701.329,2623.505,3396.355,7272.162,2162.631
9635.989,3247.236,5562.422,23350.234,90265.08,24799.982,13614.042,16566.224,5497.127,3440.901,3208.12,2602.807,4059.247,1978.238,21486.669,16524.256,2048,1416.172,1467.688,4557.595,3020.538
10566.201,3841.484,4259.658,7173.466,25715.942,93605.42,25101.592,34318.852,17196.778,3995.411,3016.382,2451.563,3248.153,1421.734,5048.451,5854.873,1923.45,1498.897,1380.139,2665.312,1817.775
38656.853,6446.218,6533.821,18966.189,13742.907,25004.997,88981.653,9490.982,22950.717,7444.728,5239.216,2916.083,4042.127,1829.568,6313.501,4889.855,2283.24,1679.658,1066.494,3388.936,1651.365
7823.852,3365.45,3669.643,6545.924,17101,35693.005,10240.313,252218.362,21420.964,3791.316,3610.363,2303.809,3255.832,1814.028,7693.224,27354.335,1742.079,1858.281,1779.969,4443.019,2961.022
25357.281,7326.328,4167.443,5573.552,5387.753,17035.593,22154.295,21562.419,71741.228,31792.46,8628.847,3283.443,3385.88,1453.666,4190.111,3641.926,2276.51,1679.549,1169.709,2499.531,1272.317
19191.69,10497.753,3468.523,4218.48,3527.942,3930.189,7460.064,3985.762,31654.916,152653.153,55721.426,5902.519,3843.743,1012.893,2656.049,2188.789,4171.279,2040.232,969.33,1801.802,1260.427
16423.109,26029.979,4051.27,4922.606,3190.093,2840.376,5020.46,3708.864,8600.378,56703.638,185788.322,31911.728,5987.618,2061.546,3124.743,2376.283,10955.901,3161.021,1408.521,2380.305,1249.553
8898.832,27248.845,3191.82,3314.103,2464.789,2285.172,3068.694,2107.016,3088.754,6519.015,32131.129,77627.775,14784.848,1131.568,2630.81,1769.62,23674.084,2832.274,1033.568,1736.297,948.841
11184.055,12414.335,25781.944,6812.355,3964.684,3408.055,4240.266,3352.76,3284.892,3738.33,5831.896,15140.162,178804.751,22453.772,5046.724,3109.568,10455.728,41196.35,10188.73,4455.313,1797.903
3882.681,1818.556,14539.001,8617.217,1992.765,1288.001,1865.513,1814.424,1408.399,1102.799,1611.527,1087.908,22629.91,52612.243,13505.712,1772.213,1207.027,6119.932,12017.988,7397.979,1012.342
9477.439,3340.794,9458.355,37559.632,21793.738,5252.039,7113.484,8108.024,4079.309,2628.117,3348.89,2638.365,5355.603,13588.936,135927.675,23605.039,1879.582,2682.071,4853.009,39664.417,4748.534
5591.01,2432.601,3112.319,6638.405,16870.41,5976.279,4946.039,27439.443,3458.67,2181.305,2416.53,1910.523,3147.139,1714.979,23805.418,164441.942,1584.292,1911.866,2168.194,16167.578,15512.869
6069.812,6144.526,2947.716,2643.23,2036.64,1843.251,2254.859,1876.765,2417.989,4042.546,10913.897,22825.347,10126.9,1230.519,1852.69,1565.556,116805.497,7410.76,1444.717,1415.405,776.686
3697.95,2600.162,3420.156,3006.801,1812.218,1399.229,1734.628,1978.491,1687.867,2119.991,3161.697,2905.679,41077.262,5816.417,2903.145,2085.415,7229.615,104282.297,24276.995,3267.596,1112.342
2495.371,1371.351,2724.581,3345.356,1411.399,1305.225,1164.276,1638.099,1259.931,997.117,1343.012,1059.086,10146.755,11621.675,4868.657,2055.342,1395.496,24673.783,35335.042,17396.068,1373.324
5212.427,2042.097,3238.591,7158.625,4630.516,2691.888,3488.337,4327.904,2662.222,1763.443,2383.071,1837.421,4224.432,7378.689,40461.598,16060.57,1606.692,3282.149,17369.565,126876.535,17863.064
1628.245,1156.059,1279.873,2146.734,2620.301,1820.209,1475.761,3112.223,1123.427,1116.496,1238.49,904.118,1806.703,923.247,4512.643,15976.479,798.218,1076.561,1406.797,18305.999,50081.678
