"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
178925.877,54923.705,36181.967,31206.308,25735.595,19980.998,63594.454,14432.624,38919.53,26981.209,24022.533,13407.68,17468.875,5289.752,15930.908,9546.815,9768.964,5856.777,3303.096,8730.822,6994.557
54789.339,126485.17,28946.537,13730.569,13433.529,7184.091,14340.662,7200.274,15047.556,16830.137,38258.415,36146.524,19617.735,3704.834,7593.472,5549.212,10714.801,5664.418,2947.381,5653.44,3641.957
35335.01,29386.27,107091.426,43308.26,18186.914,8922.518,13467.351,7817.478,7969.915,7489.217,9013.162,6962.699,41541.333,25454.56,16026.457,7823.285,5859.079,7657.93,6466.926,7596.194,4886.978
31418.747,12924.543,45831.115,158779.462,55603.026,16463.621,45056.962,14327.125,12252.02,9051.38,9388.901,6197.524,14022.528,12302.13,57658.729,16002.63,5338.89,5811.632,5941.999,15902.417,7554.665
24612.19,12548.435,18233.919,54455.699,198824.931,84786.673,41114.955,52842.649,19077.695,11232.096,9290.389,6695.976,11714.571,6473.879,47178.539,44543.656,6858.364,5052.481,4599.76,15203.945,12074.504
20015.674,7645.153,8559.577,16124.237,85726.648,119086.665,44362.901,52651.53,28209.138,7013.026,5537.06,3490.561,7354.772,2549.45,11169.74,14264.387,3580.394,3272.85,2365.217,6197.492,4802.876
66743.586,15191.249,13316.28,43292.974,43207.818,44875.061,134954.039,22321.194,49888.279,15369.295,12091.115,6363.322,8639.274,4318.489,15452.922,11540.479,4923.308,3350.593,2752.22,9899.818,5827.047
14364.758,7096.8,8025.327,14733.56,53854.177,53179.13,22281.002,340417.578,38189.164,7848.95,7054.065,4120.956,7284.212,3775.09,16974.906,48369.674,4764.991,4150.885,3461.147,10612.952,8022.977
38367.626,14750.487,8197.122,13198.618,20865.978,29637.876,51835.284,41043.923,151568.204,47079.497,15794.048,6193.009,6509.464,2913.292,9283.972,9236.996,4937.629,2934.896,2282.712,7176.295,4434.923
27848.937,17184.813,7390.863,9534.578,11375.112,7034.081,15546.82,8095.273,48175.97,180265.845,76770.275,9444.371,5962.626,2083.611,4543.021,4645.722,6015.932,3281.558,1893.696,3833.54,3082.089
24375.578,39273.153,8332.107,9514.964,9256.305,5195.036,11272.91,6730.882,16488.855,76247.31,235688.887,41490.277,8406.666,2704.605,5782.342,4520.525,14966.246,4524.497,2519.994,4699.394,3186.835
13362.497,37264.109,6951.949,6493.082,6773.132,3376.139,5995.412,3886.019,6412.697,10114.118,41151.289,104834.424,17176.693,2241.115,4406.85,2935.681,28612.782,4479.415,1832.707,3241.508,2141.17
17389.107,20594.349,41087.747,14357.713,11464.086,6889.105,8864.06,7352.029,6678.94,5593.237,8125.16,17008.912,215408.196,30804.288,9760.22,6178.703,12177.83,51124.447,15666.842,8300.145,4086.739
5059.17,3368.927,24813.913,12862.889,6733.751,2703.914,4157.873,3592.514,2941.52,1839.342,2591.417,2331.618,30919.982,62315.197,18602.537,3662.214,1561.308,9172.76,14453.55,10108.088,2107.776
15845.681,7306.981,16372.257,57695.672,47464.652,11174.797,17521.726,17191.352,10076.726,4821.3,5824.13,4269.005,9744.672,18799.603,177496.138,39025.183,3726.223,4624.955,7063.827,62928.48,10865.625
8797.113,5282.547,8091.503,16141.465,45220.602,14858.019,12303.789,47840.67,8349.211,4646.686,4604.45,3099.275,5970.173,3250.758,39609.622,229495.084,3326.811,4017.605,4059.544,30422.638,32936.264
10002.969,11108.376,5595.934,5277.729,6836.219,3534.039,5028.528,4443.241,4935.421,5835.209,15033.343,28782.535,12280.042,1673.148,3798.994,3316.487,123656.289,10248.872,2651.353,3473.551,2237.124
6134.004,5552.49,7510.944,5730.978,5200.046,3212.41,3774.464,4286.949,2974.516,3160.483,4793.488,4510.86,51415.78,9502.152,4812.49,4353.573,9762.494,113710.261,37299.893,5819.129,2956.074
3743.015,2892.843,6032.792,6157.272,4826.308,2288.683,2902.532,3538.4,2409.188,1726.455,2548.019,1845.427,15771.977,15178.195,6915.406,4079.26,2477.93,38015.09,43736.686,23980.988,3057.765
8185.762,5172.278,8048.671,15551.642,14564.146,6265.582,11215.634,10051.675,8015.628,3612.062,4173.218,2970.947,8216.022,10142.045,66251.638,29722.529,3459.977,6273.464,22802.303,183210.457,30024.829
6893.811,3869.384,5204.257,7241.572,12534.083,4972.542,5896.648,7339.7,3587.744,2809.225,2893.686,2019.349,3934.789,1796.366,10881.682,33609.956,2224.973,2912.687,2962.743,30372.593,105699.559
