"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17703.546,18098.694,10649.998,8804.463,7134.382,9631.167,3972.213,2097.712,3549.025,32953.914,3354.522,1802.302
18257.896,30306.21,15684.195,21934.78,18348.229,7541.929,2681.334,2961.077,7523.678,14964.941,2782.41,1963.314
10787.234,15703.431,62471.713,29053.712,4507.577,3526.776,14103.73,21950.535,5676.452,19774.446,4102.004,6320.016
9106.753,21687.651,28486.569,70931.094,12764.396,6159.256,3714.64,19918.97,21765.617,16460.012,5192.154,9486.538
7277.155,18198.314,4542.78,12760.14,17918.129,13247.885,1157.499,1551.631,12338.824,8096.578,3847.678,1801.337
9987.857,7891.437,3600.668,6434.792,12878.235,21245.353,1052.134,1436.774,6724.417,17119.112,6181.831,1396.579
4159.436,2822.036,14032.358,3970.467,993.463,992.229,8634.812,6035.522,1370.501,13779.176,1591.469,2715.694
2229.184,3209.198,22121.576,20751.843,1540.57,1331.699,6361.825,20125.368,3473.789,7368.611,1874.874,4794.504
3743.976,7579.298,5695.1,20685.534,12535.919,6813.84,1291.843,3637.702,21477.185,9855.137,6478.084,2390.334
33049.463,15091.339,20024.018,16515.252,8108.15,16928.659,13494.713,7134.915,10024.155,167611.951,22255.007,7577.49
3383.014,2907.036,4080.228,5184.234,3682.279,6111.299,1569.987,2011.128,6329.225,23293.721,26850,2383.205
1715.182,1999.766,6294.982,9589.123,1864.955,1429.853,2684.948,4893.125,2459.697,7570.13,2304.585,13374.438
