"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
14321.996,13772.336,8434.23,6904.456,5492.939,8030.2,2964.958,1846.309,3526.15,27397.782,2493.585,1640.307
13763.988,21342.398,11723.865,16843.463,14994.711,6056.207,2257.641,2311.26,6383.695,11563.145,2357.127,1831.631
8493.037,11688.465,51626.588,24810.688,3688.75,2904.832,11351.509,16776.345,5222.868,16206.313,3237.931,6472.895
7024.393,16813.869,24996.629,58933.73,9497.049,4969.653,3046.296,16039.617,19492.345,13530.948,4334.81,9204.655
5614.791,15118.583,3599.857,9337.81,14114.227,10461.374,815.279,1201.842,10380.11,6985.925,3036.796,1836.205
8098.953,6376.549,2729.283,5170.144,10600.95,17926.634,909.472,1239.408,5660.662,12825.404,4929.22,1634.938
3171.561,2071.738,11714.934,2910.326,840.224,888.603,7578.631,4757.255,1434.34,11349.089,1092.546,2671.066
1633.174,2298.907,16658.583,16106.981,1295.927,1207.663,5125.598,18717.999,3182.266,5586.555,1421.504,5179.591
3271.392,6059.115,5003.776,18737.178,10493.795,5977.242,1429.342,3216.252,17829.658,8475.972,5660.994,2609.957
27082.275,11444.069,16152.963,13425.574,6995.165,12864.183,11409.042,5957.518,8798.004,138905.882,19860.016,6858.49
2562.821,2338.403,3041.358,4400.174,2985.249,4818.403,1155.774,1439.489,5801.295,20084.77,23629.794,2199.926
1771.161,1829.115,6299.681,9223.075,1737.552,1429.133,2560.025,5206.526,2506.332,6897.793,2016.681,14416.693
