"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
12422.954,10773.624,6023.048,4346.655,4062.348,6281.36,2577.016,1102.884,1565.267,24693.829,1450.773,691.186
10481.036,18964.323,8274.639,12393.429,12496.411,4444.43,1345.777,1315.689,3632.35,6304.884,1079.895,685.4
6139.093,8140.205,47873.409,21029.353,2354.978,1749.335,11805.381,15793.818,2227.898,12794.896,1134.146,2562.17
4405.404,12286.34,21079.15,63546.846,6797.84,2883.976,2470.589,17300.653,14341.168,8312.412,2226.544,6749.392
4100.192,12527.176,2304.054,6829.298,15470.502,8815.184,718.237,766.709,7581.352,4747.336,1649.487,681.937
6461.893,4192.538,1606.535,2784.873,8893.175,16625.302,537.65,576.695,3133.079,10923.267,3887.837,586.837
2607.049,1151.336,11711.885,2148.055,803.681,510.605,8137.469,4155.365,600.832,11871.431,839.141,1465.847
1161.352,1282.446,15133.151,17200.414,722.812,463.277,4558.435,17699.374,1579.631,4015.483,629.009,3481.286
1580.957,3636.175,2276.507,14212.308,7469.924,3196.37,631.372,1570.152,15162.223,3693.43,3566.433,952.044
24732.59,6356.604,12696.393,8587.044,4758.526,11124.876,11989.977,3859.233,3679.245,129613.823,15432.423,2602.819
1374.888,1076.333,1293.367,2274.621,1793.054,4203.084,738.999,600.882,3490.325,15133.37,21258.766,506.228
597.562,734.289,2509.657,6604.266,637.879,579.979,1562.221,3442.849,973.788,2617.849,475.18,8104.076
