"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13623.514,12529.053,7368.159,5741.868,4982.449,8093.269,3173.41,1561.106,2065.686,27617.4,2821.567,1189.23
12706.399,23442.026,12474.481,16159.878,14975.55,5174.603,1996.91,2088.992,4967.165,9681.83,2259.377,1587.505
7480.436,12130.019,54881.953,23428.679,3459.062,2855.825,12746.489,19335.231,3331.125,14270.563,3434.587,5649.631
5312.269,16048.691,23378.835,66037.759,10212.044,4847.578,2598.378,18333.111,17534.257,11570.344,4769.559,8277.503
5092.875,14588.489,3340.977,10081.172,17338.593,10952.906,749.749,1329.197,9818.841,6374.411,3516.176,1679.553
8210.564,5226.151,2762.227,4751.686,10805.01,20659.745,623.797,1180.713,5546.129,15510.238,6032.569,1338.918
2969.912,2003.349,12991.548,2892.26,703.678,616.992,7447.065,6418.305,728.115,11273.785,1043.698,2468.682
1540.432,2245.941,18889.765,18392.819,1269.004,1105.288,6514.846,19010.66,2055.086,6513.25,1750.939,4368.079
2099.769,5101.775,3344.937,16898.56,10048.037,5264.854,621.027,1932.231,15273.45,5799.496,6012.477,1665.03
27758.778,9702.074,14395.87,11674.536,6207.622,15316.901,11007.429,6530.486,5793.262,145652.109,21427.578,6049.724
3038.88,2234.059,3307.049,4746.118,3366.526,5872.27,1159.489,1784.75,5782.034,21952.932,26101.32,2146.894
1034.814,1568.638,5486.608,7966.1,1742.005,1334.476,2618.882,4357.579,1590.244,5813.727,2132.465,11834.208
