"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
117008.189,40073.806,17599.773,17324.799,11316.103,9798.69,37736.192,8256.186,23340.905,18512.442,17376.993,8800.847,9625.992,2805.601,8677.003,5360.854,5659.451,3305.388,1979.785,5110.087,1618.392
39635.587,112261.92,18971.631,8993.814,6531.879,4538.745,9555.139,4656.919,9730.198,12368.659,30742.682,29283.75,14251.807,2374.698,4468.321,3525.305,8064.625,3915.16,1832.138,3193.709,1467.326
17046.017,19207.668,81776.498,30449.071,7792.761,5059.493,7928.811,5030.221,4306.501,4772.788,5566.178,4749.844,31184.169,18583.076,10849.794,4726.502,4330.725,5070.752,3687.698,4964.282,1458.061
17425.685,8426.682,30864.04,119350.925,35407.174,10592.943,27125.267,9967.532,7680.924,6728.157,7049.682,5060.554,11155.09,13015.075,45185.484,10730.877,3956.303,4604.439,4599.392,10825.139,2983.244
11396.132,6443.771,8240.153,36314.992,116292.92,44697.182,19965.615,28785.39,8441.412,6202.834,5313.253,3521.509,6528.726,3186.359,30677.553,24385.899,4562.967,3080.568,2671.88,7885.863,3813.407
9873.823,4460.395,4922.902,10560.341,45138.192,93909.501,33189.58,40156.807,21239.907,4527.186,3948.551,2766.068,4766.578,1709.694,7151.795,9088.112,2395.491,2314.534,1394.21,4125.738,2098.292
38758.907,9434.575,8015.84,27420.631,20501.052,32294.118,100453.566,14394.874,35116.778,11481.788,8637.62,4493.829,6437.413,3601.398,9854.272,7397.834,4124.969,2572.78,1897.777,6105.707,2091.389
8105.113,4749.105,5037.669,9955.069,28922.586,40963.982,14909.265,304689.968,26628.269,5821.122,5556.129,3061.966,5843.014,2566.78,11170.058,33184.231,3213.904,2869.917,2347.561,7464.549,3959.964
23167.508,9452.904,4326.16,7567.942,9019.765,21660.146,36066.756,27800.215,98983.062,37285.825,11180.949,4400.827,4514.427,1826.946,6235.402,5370.792,3621.827,1910.536,1413.032,4523.308,1584.637
18322.245,12793.523,4788.174,7279.276,6387.644,4745.72,11637.937,5817.198,37188.163,166082.867,59854.819,6466.417,4548.535,1628.076,3452.217,3234.22,4688.387,2698.897,1637.707,2866.318,1387.584
17273.706,31477.448,5694.502,7127.735,5513.345,4000.169,8419.037,5672.273,11731.855,60387.427,201576.68,32409.031,6857.578,1799.247,4342.032,3206.872,12240.239,3688.978,2019.265,3427.894,1680.403
9125.337,29605.709,4664.813,4759.117,3566.624,2477.177,4161.876,2938.1,4625.629,6900.322,32551.374,89311.647,14896.042,1419.784,2892.654,2386.648,26078.344,3436.151,1443.845,2256.564,1028.91
9799.369,14608.451,31080.905,11113.748,6758.875,4789.075,6654.998,5891.45,4698.714,4506.94,6636.062,15190.153,198383.48,18207.147,6878.241,4095.077,11097.416,44135.109,12656.704,5618.895,2050.311
2659.719,2158.947,18434.287,13299.098,3424.314,1626.317,3743.343,2501.021,1813.177,1542.508,1696.797,1316.646,17802.009,48972.883,14478.567,2299.037,1206.878,6988.133,13517.567,8644.649,1026.488
8746.003,4624.103,10864.627,44714.506,31093.922,7516.126,10471.005,11169.392,6633.729,3479.397,4436.82,2928.814,6742.648,14254.309,154100.067,30446.978,2991.534,3536.478,5649.225,53001.523,5917.992
5465.011,3699.496,4726.942,10356.34,25101.324,8925.81,7422.598,33215.446,5069.353,3355.489,3454.828,2478.097,4188.175,2249.34,30991.125,190900.325,2321.631,3148.291,2824.097,23215.967,18821.55
5761.453,7895.391,4299.647,3902.315,4181.914,2384.725,3953.452,3263.624,3833.636,4503.542,12293.56,25704.604,11196.648,1119.775,2980.279,2465.478,126115.968,8263.724,2114.587,2532.858,1241.017
3508.208,3642.039,5164.546,4912.156,3405.965,2288.201,2927.238,2873.192,1904.666,2545.293,3748.92,3406.776,43985.199,7135.683,3530.561,3215.274,7989.936,108952.071,28803.621,4637.759,1521.222
2322.908,1866.598,3745.2,4724.989,2763.968,1327.671,2047.738,2397.71,1483.845,1651.513,1929.874,1423.366,12581.53,13108.612,5513.483,2796.199,1919.809,29379.661,38995.028,22101.055,1758.483
4836.763,3242.088,4887.453,10446.473,7908.622,3988.903,6376.218,7462.02,4702.716,2503.711,3249.638,2190.784,5933.717,8765.744,53910.52,21840.418,2738.301,4797.341,20991.375,166740.933,19812.257
1501.272,1430.468,1406.54,2705.508,3629.332,2030.51,2273.684,3767.876,1369.418,1292.261,1660.561,1094.987,2053.966,953.072,5682.469,19265.685,1355.513,1505.475,1782.156,20382.337,63069.944
