"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
12290.926,9880.949,6602.161,5045.991,4737.164,7018.291,2365.328,1118.728,2803.158,22397.484,1670.937,1036.365
9963.834,14087.052,8394.264,11437.647,10973.421,4052.226,1345.234,1359.614,5035.632,7268.843,1258.844,1014.214
6969.632,8352.525,41842.742,18087.313,2269.758,1677.713,9365.61,12951.259,4974.608,11408.186,1662.382,3468.035
5032.365,11760.24,17952.675,47838.125,7224.296,2867.443,2100.031,14248.968,15388.111,8417.299,2185.117,5760.985
4862.513,11238.919,2244.807,6945.607,12073.258,8201.914,768.344,813.181,9190.977,4666.144,1887.899,1097.923
7120.03,4075.157,1817.672,3310.464,8324.101,14647.935,605.581,724.127,4609.967,9759.593,3750.315,777.364
2496.939,1329.268,9919.356,1960.408,763.806,524.651,6585.593,3845.152,1023.738,10324.632,683.121,2087.402
1128.678,1372.557,13058.316,13926.075,716.8,748.533,4003.137,15714.675,2653.882,3912.277,674.603,3617.518
2861.336,5034.864,4851.751,14894.072,9059.803,4754.814,1288.4,2493.424,17936.986,7312.837,4179.308,1871.424
22714.793,7513.488,11638.141,8295.313,4586.636,9589.141,10056.202,3822.534,7262.376,113854.016,13137.755,3823.897
1731.701,1283.975,1613.3,2427.759,2011.568,3549.229,685.903,640.646,4193.248,13431.567,19394.898,972.181
974.115,917.732,3405.513,5974.234,944.007,791.448,2061.958,3696.122,1839.875,3900.3,894.792,9193.042
