"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
131025.265,37416.971,19838.587,17025.663,9727.531,10831.829,39080.386,7453.404,24301.861,17654.199,16343.642,8745.236,10459.689,3571.405,9329.577,4917.525,6206.566,3765.281,2464.329,5616.22,1964.971
37555.773,98074.713,15975.793,5500.458,3538.224,3239.195,6245.677,3304.791,6818.827,10484.111,27138.778,25793.382,11336.595,1797.842,3505.963,2122.906,5889.242,2682.809,1502.274,2129.661,1001.796
19261.795,16186.837,70916.937,25931.242,5404.268,3925.452,6516.55,3680.18,3271.642,3303.2,3968.531,3497.832,25212.143,15980.589,8952.567,2800.409,2623.171,3485.389,2469.627,3273.441,1157.63
17153.15,5505.495,25615.668,88728.293,27102.683,8027.334,19160.21,6839.429,5851.59,4077.381,4604.066,3039.252,6362.713,8512.275,37515.856,6847.623,2496.667,2682.672,2751.786,7392.789,1901.937
10166.921,3305.629,5488.617,27245.523,81694.23,24885.54,13960.57,16049.12,5311.476,3024.785,3438.182,2292.938,4291.149,1982.92,22173.687,17416.785,2297.45,1556.735,1639.184,4649.285,2701.967
10662.463,3407.744,3860.242,7888.664,25208.666,88654.083,24216.608,35174.096,14753.749,3216.397,3298.549,2069.864,3320.196,1174.506,4922.221,6188.869,1728.485,1352.508,1194.335,2599.843,1531.604
40351.908,6095.769,6357.512,18702.909,14222.546,23501.865,92267.743,9619.86,23923.964,7000.318,5913.082,2624.085,4056.454,1770.915,7102.798,5027.897,2073.187,1790.415,1404.073,4039.193,1285.189
7629.552,3266.225,3662.647,6875.02,16557.668,34769.235,10323.503,246581.985,21460.594,4026.367,3487.509,1943.282,3585.538,1750.163,7699.518,26701.315,2221.805,2196.297,1623.741,4281.253,2405.087
24170.135,6740.731,3417.428,5508.419,5333.879,15132.16,23506.164,21877.424,73315.068,30645.354,8463.817,3200.098,3392.691,1265.663,4177.335,3393.587,2591.715,1494.291,1316.481,3023.084,1008.734
18043.96,10675.293,3348.518,4152.209,3558.802,3440.989,7276.194,3720.175,30490.289,149165.204,53812.91,6114.142,3981.828,1085.038,2862.443,1885.374,3793.697,2027.446,1370.526,1996.19,992.297
16371.723,27534.026,4128.62,4420.53,3120.55,3190.006,5546.891,3395.439,8274.396,55262.747,176149.654,28947.778,5932.072,1510.327,3191.893,2303.996,10551.831,3114.772,1709.316,2272.188,1173.776
8680.35,26098.932,3330.919,3038.458,2132.415,2018.062,2543.077,1987.651,3197.89,6534.871,29027.546,75850.906,14194.189,1056.376,2384.645,1609.028,21926.769,2659.301,1210.835,1691.945,764.028
10910.24,11692.028,25454.126,6664.239,3820.384,3327.945,4134.403,3468.162,3386.397,3912.996,6132.772,14388.105,184511.691,21256.012,5729.224,2849.853,10456.336,38687.501,10187.496,4513.557,1718.109
3817.111,1893.036,15220.666,8347.616,1870.601,1219.271,1864.434,1790.715,1238.017,1171.109,1684.828,1117.132,21089.589,45647.969,12504.474,1586.507,1105.609,6633.22,12591.806,7837.167,1014.398
9907.813,3213.275,9453.827,37264.591,22247.767,5057.575,7570.686,7516.253,4582.484,2930.073,3249.848,2536.762,5556.173,12360.247,134129.699,23292.372,1826.528,2836.192,5024.392,39247.962,4367.291
5186.161,2160.896,2931.914,6795.693,17703.638,6446.381,4931.832,26748.645,3197.627,1896.858,2296.148,1666.531,2914.92,1616.151,23174.387,157342.968,1430.532,1860.723,2116.557,15299.915,16574.584
6255.893,6057.724,2508.038,2573.332,2266.15,1733.608,2071.68,2005.56,2567.335,3831.976,10522.117,21752.536,10565.883,1148.53,1765.502,1487.484,107707.098,6056.62,1285.622,1711.88,848.206
3805.953,2555.071,3409.605,2952.609,1514.642,1407.531,1776.132,2002.015,1501.087,2086.603,3103.829,2724.402,39246.868,6519.365,2732.977,1841.758,6160.624,98012,24826.725,2947.519,1087.662
2447.555,1447.925,2635.767,2777.05,1577.266,1024.758,1413.679,1667.408,1274.625,1226.982,1698.247,1127.847,10015.827,11931.1,4930.657,2113.214,1307.576,25420.838,37725.368,17618.934,1572.01
5320.708,1877.906,3334.508,7262.965,4423.726,2575.793,4179.833,4210.763,3282.917,1983.204,2202.284,1636.264,4367.926,7882.293,40599.514,15336.552,1721.553,3317.574,17455.813,121919.989,16074.894
1615.597,1026.883,1146.131,1899.296,2656.17,1353.206,1305.888,2274.74,1034.224,902.799,1100.549,855.754,1709.143,1017.324,4546.645,16704.258,756.648,1121.17,1550.584,15933.005,49107.606
