"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
22099.754,24636.065,14802.026,14590.42,9831.436,10959.746,5783.775,3406.506,4372.092,40595.418,4231.528,2547.416
24769.834,34859.695,22001.105,30089.521,22972.249,10016.654,4250.285,4024.69,8909.503,21197.94,3681.138,2861.021
14307.976,21728.048,71386.066,41856.915,5924.073,4989.717,16520.38,24985.028,6432.869,24846.884,5567.913,8258.27
15002.203,30639.978,41331.163,88511.059,16785.049,8743.125,5671.688,22286.699,24742.176,26612.15,7320.915,15166.329
9751.113,22294.867,6049.606,16260.635,20469.823,14830.129,1502.915,2061.886,13171.477,10559.75,4501.651,2551.736
11284.846,9795.621,4638.174,8466.837,14785.241,23848.893,1393.933,1945.996,7503.714,19294.838,7742.591,2089.068
5583.569,4130.695,16437.843,5645.334,1516.688,1426.394,9035.014,6514.521,1539.649,16143.588,1843.597,3343.221
3177.563,4141.611,25048.703,22749.988,1960.251,1886.922,6756.268,22052.954,3689.964,9143.164,2256.087,6267.635
4471.663,8555.728,6677.845,24471.926,12919.731,7314.918,1428.027,3549.151,19308.292,10675.213,6771.665,2923.209
40565.537,20758.377,25119.652,26324.744,10972.893,18666.551,15979.933,9117.773,10514.338,183962.314,28905.053,9211.325
4292.659,3807.098,5261.598,7675.047,4627.909,7725.513,2099.935,2269.725,6789.184,28924.258,29889.678,3279.828
2699.182,2877.777,8075.943,13553.017,2441.144,1983.616,3542.284,6328.37,3207.089,9818.952,2932.001,16704.28
