"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
75143.362,23951.544,9980.394,7717.953,4699.13,5841.985,20822.513,4117.258,13825.477,13246.008,11219.471,5826.898,6551.735,1984.187,5342.241,2769.932,3708.823,2054.452,1052.886,3133.793,1228.267
23835.281,84757.686,12121.82,3542.096,2382.046,2401.638,3836.181,2729.687,4442.84,8909.635,23453.454,20884.901,9488.385,1660.494,2817.033,2095.651,4566.916,1733.213,1050.431,1746.039,797.169
9914.611,12072.797,59851.551,17420.972,3312.144,2217.933,3218.589,2628.442,2129.333,2271.073,3303.611,2196.34,20972.113,15313.554,8228.975,2793.72,1950.962,2350.923,1979.882,2638.761,836.036
7944.604,3555.069,17406.837,63981.688,19963.82,4307.765,8958.982,4505.042,2866.453,2793.586,3210.075,2045.508,4274.997,6990.776,30717.671,4929.579,1634.022,2005.129,1576.002,4691.509,1252.981
4602.635,2238.629,3176.871,20141.161,66510.259,16366.183,7354.828,12881.464,3348.548,2456.966,2236.562,1301.079,2758.61,1790.292,19271.205,14159.167,1438.975,997.796,976.994,3384.286,1898.424
5909.206,2375.822,2223.656,4167.189,17089.737,73403.826,15857.378,30442.601,12247.752,2716.338,2175.583,1249.164,2529.664,1269.32,3484.309,4520.872,1212.861,959.847,758.23,1858.239,934.506
21240.316,3573.611,3172.957,8676.629,7341.392,16212.414,52971.652,5757.128,13756.318,4759.799,2990.944,1868.905,2635.14,1418.186,4458.164,3168.726,1425.276,906.155,750.123,2066.901,750.07
4272.249,2595.526,2552.059,4677.474,12434.657,30803.15,5960.684,223898.889,17900.059,3367.145,2814.266,1917.728,2834.602,1762.964,6913.263,22787.396,1920.274,1713.722,1341.321,3323.388,1838.934
13543.628,4374.89,2091.522,2983.686,3492.469,12328.217,13862.714,18764.257,56917.514,22641.931,5781.547,1750.005,1821.926,912.637,2759.705,2319.651,1489.023,765.602,670.773,1443.75,720.681
13528.751,8860.881,2437.217,2767.961,2417.373,2717.657,4674.081,3482.783,22638.27,130634.382,46622.242,4934.542,3473.065,1297.276,2269.239,1828.482,3723.755,1583.163,862.489,1591.42,933.47
11331.358,23288.517,3368.59,3020.581,2238.492,2086.57,2847.441,2597.993,5870.742,46588.163,160401.184,24536.036,5519.797,1605.165,3078.507,1890.198,10805.195,2337.577,1088.12,2141.717,1037.383
5737.561,21244.088,2462.776,1782.132,1272.44,1336.187,1876.254,1885.891,1887.785,4981.143,24356.133,72842.329,13357.166,1121.579,2176.344,1616.549,19714.115,1754.073,825.191,1368.127,587.572
6794.214,9818.251,21119.272,4405.836,2801.38,2476.697,2659.843,2689.611,1871.247,3509.452,5290.351,13494.818,166647.533,21857.077,4339.849,2270.155,9597.906,36131.88,8618.84,3729.982,1427.311
2152.35,1675.867,15194.496,6589.832,1801.111,1060.578,1472.271,1756.138,979.508,1290.01,1708.988,1222.399,21454.539,50376.575,12519.58,1419.597,996.426,6119.022,12540.961,6767.085,677.082
5484.121,2871.195,8097.427,31161.47,19404.826,3758.466,4591.544,7069.102,2957.86,2297.561,3190.485,2042.641,4221.422,12088.698,125598.315,20867.549,1734.673,2156.971,4203.092,34921.585,3053.962
2571.787,2056.778,2655.87,5007.405,14312.996,4502.976,3340.533,22677.141,2252.09,1731.816,2110.546,1634.755,2403.703,1461.27,20904.44,149528.244,1296.494,1469.614,1596.504,12169.435,11951.412
3602.403,4541.195,1973.051,1678.098,1439.414,1171.548,1331.453,1780.386,1549.875,3621.457,10818.734,19439.16,9506.506,1010.872,1633.341,1316.795,108226.141,5483.296,1145.271,1478.084,624.421
1998.026,1775.708,2410.909,1722.848,1023.94,1019.323,874.127,1560.781,685.969,1539.844,2137.028,1815.884,36255.936,6248.857,2086.721,1606.486,5255.151,82828.457,23561.527,2719.312,651.805
1164.253,1222.486,1851.649,1681.87,1048.673,885.747,752.026,1317.209,689.836,922.278,1107.538,888.678,8656.218,12267.079,4083.583,1592.07,1137.477,23725.529,34961.993,16052.175,1023.667
3005.062,1852.016,2510.21,4535.069,3187.949,1834.64,2224.635,2945.792,1747.586,1455.332,2241.963,1417.198,3701.611,6816.357,35311.696,11791.915,1388.793,2731.168,15808.807,113734.409,12261.821
1097.542,667.164,867.154,1221.481,1852.697,1031.389,789.255,1853.653,684.669,828.269,882.769,637.165,1358.503,655.543,3150.513,11922.734,598.642,648.285,950.219,12636.69,40973.158
