"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
11218.025,9643.999,5204.963,3288.623,3523.857,6056.108,2121.585,605.016,1271.209,22945.037,986.588,435.737
9182.166,19278.275,7609.049,11443.81,12718.056,3504.608,957.055,871.349,3206.855,5483.612,813.819,430.204
5258.747,7620.926,44962.153,16811.878,1674.946,1132.226,11001.651,14084.014,1589.723,9307.745,951.995,1916.364
3266.576,11610.542,17448.013,62140.549,5283.733,1877.251,1498.607,16151.058,12601.549,5253.575,1498.772,6048.2
3424.509,12364.123,1613.002,5343.28,14673.643,8563.954,265.688,584.585,7400.927,3480.645,1359.765,372.774
5979.078,3443.186,1113.704,1864.087,8393.099,15372.697,196.229,402.728,2431.728,9410.654,3313.282,360.569
2262.444,1079.903,10499.514,1452.713,347.504,192.166,6665.874,4401.128,318.275,11184.284,307.895,1060.759
654.243,855.84,14094.537,16046.316,509.484,420.042,4710.006,18748.762,1212.657,2994.538,401.252,2812.972
1135.049,3293.82,1386.944,12434.617,7444.647,2454.063,411.064,1204.468,14001.476,2765.212,3362.116,692.319
22771.595,5694.761,9473.428,5177.544,3459.347,9594.253,11177.516,3014.291,2531.319,127821.957,12078.59,1874.592
952.228,799.793,832.783,1485.656,1210.119,3389.393,232.932,411.633,3355.147,12017.908,19764.462,478.192
375.017,374.457,1926.502,5795.274,268.257,235.315,1108.288,2532.584,649.971,1678.426,437.295,7676.964
