"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17750.292,19437.375,11126.814,11391.699,7393.31,8732.821,4135.425,2481.08,3954.987,35732.182,3616.504,1778.03
19850.816,28971.353,17119.872,24375.982,18949.819,8175.039,2810.402,3660.779,7023.181,16488.063,3134.551,2320.287
11600.353,17074.37,60237.013,35327.43,4507.176,3698.137,14382.272,20552.924,5563.648,20779.024,4404.573,6912.15
11138.922,24653.098,35679.488,85907.981,12231.611,6564.888,4945.671,21558.548,21299.918,19762.797,6114.879,12168.352
7738.249,18769.987,4775.039,11904.886,15995.678,12184.445,1024.977,1553.443,10805.772,8705.507,4155.103,2365.513
8675.064,8150.737,3772.414,6649.849,12277.276,23030.192,1181.756,1442.773,5830.579,16538.51,6191.977,2035.149
4129.804,2914.135,15282.519,4677.993,1037.251,1157.16,9110.279,5682.21,1280.221,15298.827,1912.054,2554.433
2400.306,3811.128,20472.9,21366.015,1756.321,1497.174,5550.615,19623.002,2926.616,7690.049,1972.687,5864.885
3768.63,6711.556,5590.076,20807.283,11059.979,6040.321,1247.623,2765.918,19833.521,9342.078,7080.018,2855.189
36374.764,15942.701,20763.474,19929.996,9176.54,16339.429,15170.264,7702.465,9283.234,164201.331,26474.2,7873.807
3399.718,3196.995,4421.345,5938.974,4195.293,5932.214,1782.463,2105.207,7026.138,26979.632,30954.564,2826.485
1806.407,2445.619,6830.349,12216.246,2211.463,1895.325,2497.554,5823.423,2980.005,7793.215,2717.811,18256.179
