"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18599.102,18664.663,10652.538,9195.281,7268.639,9805.212,3582.09,2204.693,4032.303,33013.46,3456.932,1609.416
18887.943,31831.378,16318.794,22578.61,19748.312,7805.012,2922.092,3227.923,7584.242,15549.946,3032.723,2054.551
10718.831,16151.107,60496.55,30333.058,4522.367,3779.592,13837.135,20958.136,6494.976,20607.149,4103.505,6587.005
9508.93,22973.238,30287.971,72622.422,13078.221,6710.072,4101.736,20626.145,22450.848,17853.001,5623.776,9352.695
7231.678,19206.81,4714.619,12633.978,17761.365,12584.859,1069.178,1542.58,12481.291,8985.138,4012.095,1948.953
9483.48,7977.028,4065.486,6814.44,12650.788,21482.727,1087.378,1576.493,6967.393,17401.344,6504.612,2111.198
3748.416,3083.664,13592.637,3949.684,930.561,1211.624,8499.56,6564.273,1439.327,14484.056,1485.918,2629.181
2391.916,3260.783,21208.716,20844.507,1526.934,1627.479,6149.424,21827.54,3420.298,7546.105,1821.766,5447.252
3882.952,7802.354,6157.022,21945.618,12128.102,6847.491,1362.108,3701.28,21149.364,9836.957,6510.08,2581.509
32790.132,15864.026,20696.227,17982.171,8937.821,17222.226,14144.231,7737.137,9870.395,173292.886,23782.515,7640.718
3427.837,2970.921,4254.903,5449.584,3901.475,6318.56,1399.178,1915.995,6962.73,24141.741,28481.184,2434.808
1590.646,2039.146,6542.063,9446.389,1999.604,1848.961,2744.891,5415.492,2861.151,7501.129,2298.769,13767.745
